ID,exit,entry,Run,Frames
38,3180.0,1997.0,13,1183.0
39,3141.0,1823.0,13,1318.0
40,2783.0,1562.0,13,1221.0
41,2540.0,1401.0,13,1139.0
42,2316.0,1240.0,13,1076.0
43,2396.0,1362.0,13,1034.0
44,1823.0,932.0,13,891.0
45,4436.0,3153.0,13,1283.0
46,4185.0,2835.0,13,1350.0
47,4037.0,2567.0,13,1470.0
48,3769.0,2546.0,13,1223.0
49,3347.0,2207.0,13,1140.0
5,4280.0,2698.0,13,1582.0
50,2951.0,1883.0,13,1068.0
51,2879.0,1659.0,13,1220.0
52,2688.0,1493.0,13,1195.0
53,2016.0,1147.0,13,869.0
54,2154.0,1212.0,13,942.0
55,2042.0,1057.0,13,985.0
57,4451.0,3241.0,13,1210.0
58,3389.0,2317.0,13,1072.0
59,3227.0,2110.0,13,1117.0
6,3558.0,2173.0,13,1385.0
60,3196.0,2039.0,13,1157.0
61,2833.0,1632.0,13,1201.0
62,2984.0,1799.0,13,1185.0
63,2595.0,1553.0,13,1042.0
64,2590.0,1425.0,13,1165.0
65,2344.0,1279.0,13,1065.0
66,2115.0,1160.0,13,955.0
67,4418.0,3032.0,13,1386.0
68,3905.0,2635.0,13,1270.0
69,3994.0,2699.0,13,1295.0
7,3622.0,2279.0,13,1343.0
70,3697.0,2427.0,13,1270.0
71,3279.0,2195.0,13,1084.0
72,3114.0,1873.0,13,1241.0
73,2902.0,1719.0,13,1183.0
74,2755.0,1567.0,13,1188.0
75,3308.0,1961.0,13,1347.0
76,2518.0,1337.0,13,1181.0
77,1972.0,1011.0,13,961.0
8,2960.0,1725.0,13,1235.0
80,4296.0,2930.0,13,1366.0
81,4555.0,2947.0,13,1608.0
82,3464.0,2323.0,13,1141.0
83,3847.0,2586.0,13,1261.0
84,3636.0,2050.0,13,1586.0
85,3049.0,1733.0,13,1316.0
86,2485.0,1431.0,13,1054.0
87,2425.0,1302.0,13,1123.0
88,2076.0,1134.0,13,942.0
9,3552.0,1818.0,13,1734.0
93,3915.0,2796.0,13,1119.0
94,4069.0,2728.0,13,1341.0
96,3788.0,2398.0,13,1390.0
97,3823.0,2490.0,13,1333.0
98,2733.0,1335.0,13,1398.0
99,2277.0,1229.0,13,1048.0
35,4504.0,3113.0,14,1391.0
36,4973.0,3249.0,14,1724.0
37,3838.0,2604.0,14,1234.0
38,3386.0,2084.0,14,1302.0
39,3577.0,2197.0,14,1380.0
40,2723.0,1578.0,14,1145.0
41,2543.0,1381.0,14,1162.0
42,2324.0,1248.0,14,1076.0
43,2110.0,1047.0,14,1063.0
44,1999.0,961.0,14,1038.0
47,3473.0,2241.0,14,1232.0
48,3653.0,2303.0,14,1350.0
49,2992.0,1949.0,14,1043.0
5,3847.0,2338.0,14,1509.0
50,3706.0,2494.0,14,1212.0
51,2844.0,1697.0,14,1147.0
52,2427.0,1274.0,14,1153.0
53,2199.0,1097.0,14,1102.0
54,2333.0,1289.0,14,1044.0
55,2086.0,1130.0,14,956.0
58,3923.0,2719.0,14,1204.0
59,3982.0,2860.0,14,1122.0
6,4110.0,2649.0,14,1461.0
60,3080.0,1834.0,14,1246.0
61,3145.0,1978.0,14,1167.0
62,3253.0,2029.0,14,1224.0
63,2952.0,1682.0,14,1270.0
64,2525.0,1388.0,14,1137.0
65,2725.0,1470.0,14,1255.0
66,2170.0,1211.0,14,959.0
7,3918.0,2138.0,14,1780.0
70,3493.0,2334.0,14,1159.0
71,4224.0,2963.0,14,1261.0
72,3411.0,2005.0,14,1406.0
73,3377.0,2157.0,14,1220.0
74,3171.0,1801.0,14,1370.0
75,3102.0,1913.0,14,1189.0
76,3000.0,1704.0,14,1296.0
77,2258.0,1287.0,14,971.0
78,4402.0,3010.0,14,1392.0
79,4020.0,2691.0,14,1329.0
8,4380.0,3008.0,14,1372.0
80,3650.0,2468.0,14,1182.0
81,3875.0,2425.0,14,1450.0
82,3723.0,2515.0,14,1208.0
83,4055.0,2789.0,14,1266.0
84,3046.0,1773.0,14,1273.0
85,2752.0,1531.0,14,1221.0
86,2329.0,1247.0,14,1082.0
87,2193.0,1074.0,14,1119.0
88,2057.0,935.0,14,1122.0
9,2807.0,1556.0,14,1251.0
90,4470.0,3107.0,14,1363.0
92,3543.0,2295.0,14,1248.0
93,3354.0,1934.0,14,1420.0
94,4324.0,2796.0,14,1528.0
95,2856.0,1584.0,14,1272.0
96,2404.0,1350.0,14,1054.0
97,3766.0,2588.0,14,1178.0
98,2696.0,1381.0,14,1315.0
99,1990.0,1008.0,14,982.0
34,4075.0,2932.0,15,1143.0
35,3881.0,2596.0,15,1285.0
36,4542.0,3105.0,15,1437.0
37,3589.0,2292.0,15,1297.0
38,3152.0,2047.0,15,1105.0
39,3789.0,2499.0,15,1290.0
40,2933.0,1640.0,15,1293.0
41,3307.0,1847.0,15,1460.0
42,3005.0,1658.0,15,1347.0
43,2681.0,1429.0,15,1252.0
44,1970.0,1124.0,15,846.0
45,3600.0,2335.0,15,1265.0
46,4060.0,2804.0,15,1256.0
47,3990.0,2694.0,15,1296.0
48,3413.0,2157.0,15,1256.0
49,3402.0,2081.0,15,1321.0
5,4892.0,3359.0,15,1533.0
50,3081.0,1864.0,15,1217.0
51,3026.0,1927.0,15,1099.0
52,2743.0,1540.0,15,1203.0
53,2470.0,1377.0,15,1093.0
54,2209.0,1231.0,15,978.0
55,2069.0,1194.0,15,875.0
58,3833.0,2551.0,15,1282.0
59,4613.0,3022.0,15,1591.0
6,4424.0,3103.0,15,1321.0
60,3944.0,2673.0,15,1271.0
61,2994.0,1959.0,15,1035.0
62,2541.0,1456.0,15,1085.0
63,2400.0,1341.0,15,1059.0
64,2688.0,1448.0,15,1240.0
65,2258.0,1251.0,15,1007.0
66,2010.0,929.0,15,1081.0
67,4803.0,3136.0,15,1667.0
69,3671.0,2422.0,15,1249.0
7,4441.0,2895.0,15,1546.0
70,4166.0,2816.0,15,1350.0
71,3475.0,2249.0,15,1226.0
72,3510.0,2287.0,15,1223.0
73,2800.0,1605.0,15,1195.0
74,2750.0,1567.0,15,1183.0
75,2404.0,1322.0,15,1082.0
76,2123.0,1181.0,15,942.0
77,1951.0,816.0,15,1135.0
8,3733.0,2248.0,15,1485.0
80,4250.0,3003.0,15,1247.0
81,4483.0,2703.0,15,1780.0
82,3584.0,2281.0,15,1303.0
83,3399.0,1882.0,15,1517.0
84,3196.0,2051.0,15,1145.0
85,2625.0,1400.0,15,1225.0
86,2542.0,1252.0,15,1290.0
87,2344.0,1266.0,15,1078.0
88,2179.0,1167.0,15,1012.0
9,3490.0,1779.0,15,1711.0
94,3701.0,2560.0,15,1141.0
95,3354.0,1832.0,15,1522.0
96,4580.0,2958.0,15,1622.0
97,2877.0,1744.0,15,1133.0
98,2994.0,1708.0,15,1286.0
99,4018.0,2507.0,15,1511.0
35,4316.0,3073.0,16,1243.0
36,4777.0,3287.0,16,1490.0
37,3331.0,2058.0,16,1273.0
38,4226.0,2748.0,16,1478.0
39,3470.0,2110.0,16,1360.0
40,3069.0,1869.0,16,1200.0
41,2905.0,1687.0,16,1218.0
42,2770.0,1476.0,16,1294.0
43,2113.0,1034.0,16,1079.0
44,2587.0,1295.0,16,1292.0
47,3814.0,2511.0,16,1303.0
48,3608.0,2471.0,16,1137.0
49,3815.0,2556.0,16,1259.0
5,3955.0,2662.0,16,1293.0
50,3172.0,1943.0,16,1229.0
51,2947.0,1627.0,16,1320.0
52,2395.0,1310.0,16,1085.0
53,3180.0,1867.0,16,1313.0
54,2301.0,1254.0,16,1047.0
55,1982.0,1063.0,16,919.0
56,4624.0,3100.0,16,1524.0
57,4036.0,2807.0,16,1229.0
59,3883.0,2716.0,16,1167.0
6,3738.0,2395.0,16,1343.0
60,3596.0,2281.0,16,1315.0
61,3520.0,2287.0,16,1233.0
62,3577.0,2375.0,16,1202.0
63,2472.0,1405.0,16,1067.0
64,2444.0,1413.0,16,1031.0
65,2436.0,1319.0,16,1117.0
66,1930.0,867.0,16,1063.0
67,4458.0,3238.0,16,1220.0
68,4229.0,2916.0,16,1313.0
7,3406.0,2182.0,16,1224.0
70,3727.0,2462.0,16,1265.0
71,3321.0,2100.0,16,1221.0
72,3021.0,1819.0,16,1202.0
73,2524.0,1485.0,16,1039.0
74,2616.0,1552.0,16,1064.0
75,2200.0,1257.0,16,943.0
76,2289.0,1200.0,16,1089.0
77,2076.0,1068.0,16,1008.0
8,3236.0,1952.0,16,1284.0
80,4136.0,2833.0,16,1303.0
81,4390.0,2971.0,16,1419.0
82,3686.0,2490.0,16,1196.0
83,3515.0,2183.0,16,1332.0
84,2865.0,1656.0,16,1209.0
85,2710.0,1554.0,16,1156.0
86,2693.0,1507.0,16,1186.0
87,2361.0,1197.0,16,1164.0
88,2080.0,1132.0,16,948.0
89,3970.0,2644.0,16,1326.0
9,2458.0,1335.0,16,1123.0
92,4115.0,2563.0,16,1552.0
93,3340.0,2013.0,16,1327.0
94,3905.0,2378.0,16,1527.0
95,3104.0,1915.0,16,1189.0
96,2975.0,1761.0,16,1214.0
98,3428.0,1856.0,16,1572.0
99,2547.0,1312.0,16,1235.0
37,3944.0,2699.0,17,1245.0
38,3995.0,2609.0,17,1386.0
39,3189.0,2057.0,17,1132.0
40,3134.0,1942.0,17,1192.0
41,3005.0,1770.0,17,1235.0
42,2416.0,1324.0,17,1092.0
43,2334.0,1267.0,17,1067.0
44,2104.0,1166.0,17,938.0
45,4473.0,3107.0,17,1366.0
46,3791.0,2554.0,17,1237.0
47,3665.0,2436.0,17,1229.0
48,3511.0,2354.0,17,1157.0
49,3323.0,2103.0,17,1220.0
5,3599.0,2418.0,17,1181.0
50,4076.0,2841.0,17,1235.0
51,2870.0,1746.0,17,1124.0
52,2623.0,1460.0,17,1163.0
53,2189.0,1216.0,17,973.0
54,2087.0,1167.0,17,920.0
55,1966.0,949.0,17,1017.0
56,3619.0,2323.0,17,1296.0
57,3765.0,2529.0,17,1236.0
58,3523.0,2347.0,17,1176.0
60,3258.0,2089.0,17,1169.0
61,3723.0,2594.0,17,1129.0
62,2799.0,1645.0,17,1154.0
63,2449.0,1331.0,17,1118.0
64,2633.0,1567.0,17,1066.0
65,2262.0,1206.0,17,1056.0
66,2339.0,1252.0,17,1087.0
67,4644.0,3196.0,17,1448.0
69,3930.0,2780.0,17,1150.0
7,3687.0,2338.0,17,1349.0
70,4251.0,2906.0,17,1345.0
71,3081.0,1849.0,17,1232.0
72,3059.0,1961.0,17,1098.0
73,2945.0,1708.0,17,1237.0
74,3303.0,2055.0,17,1248.0
75,2531.0,1356.0,17,1175.0
76,2173.0,1151.0,17,1022.0
77,2040.0,1140.0,17,900.0
78,4346.0,2978.0,17,1368.0
79,4350.0,2897.0,17,1453.0
8,2705.0,1529.0,17,1176.0
80,3869.0,2599.0,17,1270.0
81,3829.0,2529.0,17,1300.0
82,4229.0,2776.0,17,1453.0
83,3332.0,2207.0,17,1125.0
84,3449.0,2265.0,17,1184.0
85,2565.0,1468.0,17,1097.0
86,2440.0,1312.0,17,1128.0
87,2364.0,1307.0,17,1057.0
88,1982.0,1077.0,17,905.0
9,3397.0,2001.0,17,1396.0
92,4063.0,2683.0,17,1380.0
93,3510.0,2126.0,17,1384.0
95,4425.0,3122.0,17,1303.0
96,3597.0,2390.0,17,1207.0
97,3216.0,1516.0,17,1700.0
98,2859.0,1382.0,17,1477.0
99,2226.0,1229.0,17,997.0
31,2695.0,1455.0,18,1240.0
32,2416.0,1371.0,18,1045.0
33,2248.0,1271.0,18,977.0
35,3419.0,2184.0,18,1235.0
36,4634.0,3275.0,18,1359.0
37,4101.0,2602.0,18,1499.0
38,3262.0,2101.0,18,1161.0
39,3451.0,2250.0,18,1201.0
40,2904.0,1715.0,18,1189.0
41,2614.0,1506.0,18,1108.0
42,2860.0,1634.0,18,1226.0
43,2334.0,1288.0,18,1046.0
44,2183.0,1146.0,18,1037.0
48,4198.0,2773.0,18,1425.0
49,3547.0,2270.0,18,1277.0
5,3898.0,2674.0,18,1224.0
50,3145.0,1858.0,18,1287.0
51,2466.0,1373.0,18,1093.0
52,2575.0,1481.0,18,1094.0
53,2404.0,1278.0,18,1126.0
54,2054.0,1084.0,18,970.0
55,2128.0,1179.0,18,949.0
56,3773.0,2631.0,18,1142.0
57,3940.0,2757.0,18,1183.0
58,3751.0,2488.0,18,1263.0
59,3568.0,2366.0,18,1202.0
6,4166.0,2881.0,18,1285.0
60,3256.0,1965.0,18,1291.0
61,3050.0,1754.0,18,1296.0
62,3086.0,1828.0,18,1258.0
63,2616.0,1390.0,18,1226.0
64,3350.0,2118.0,18,1232.0
65,2498.0,1286.0,18,1212.0
66,2248.0,1280.0,18,968.0
7,3527.0,1964.0,18,1563.0
70,4591.0,2899.0,18,1692.0
71,3384.0,2231.0,18,1153.0
72,2780.0,1571.0,18,1209.0
73,2941.0,1666.0,18,1275.0
74,3090.0,1930.0,18,1160.0
75,2191.0,1097.0,18,1094.0
76,2053.0,1010.0,18,1043.0
77,2304.0,1136.0,18,1168.0
78,4762.0,3044.0,18,1718.0
79,4363.0,2833.0,18,1530.0
8,4574.0,3183.0,18,1391.0
82,3636.0,2398.0,18,1238.0
83,3917.0,2550.0,18,1367.0
84,3666.0,2449.0,18,1217.0
85,2659.0,1360.0,18,1299.0
86,3017.0,1784.0,18,1233.0
87,2697.0,1548.0,18,1149.0
88,2544.0,1221.0,18,1323.0
91,4815.0,3262.0,18,1553.0
93,3167.0,2048.0,18,1119.0
94,4030.0,2644.0,18,1386.0
95,3464.0,2212.0,18,1252.0
96,2858.0,1596.0,18,1262.0
97,2333.0,1050.0,18,1283.0
98,2076.0,916.0,18,1160.0
99,1949.0,842.0,18,1107.0
33,2120.0,1030.0,19,1090.0
37,3829.0,2609.0,19,1220.0
38,4029.0,2714.0,19,1315.0
39,3241.0,2008.0,19,1233.0
40,3005.0,1918.0,19,1087.0
41,2591.0,1476.0,19,1115.0
42,2785.0,1678.0,19,1107.0
43,2464.0,1305.0,19,1159.0
44,2257.0,1217.0,19,1040.0
47,3898.0,2492.0,19,1406.0
48,3110.0,1914.0,19,1196.0
49,4304.0,2992.0,19,1312.0
50,3214.0,2027.0,19,1187.0
51,2834.0,1753.0,19,1081.0
52,2387.0,1307.0,19,1080.0
53,2130.0,1152.0,19,978.0
54,2083.0,1105.0,19,978.0
55,2262.0,1196.0,19,1066.0
56,4196.0,2857.0,19,1339.0
57,4478.0,2947.0,19,1531.0
58,3622.0,2399.0,19,1223.0
59,3529.0,2333.0,19,1196.0
6,4124.0,2620.0,19,1504.0
60,3417.0,2205.0,19,1212.0
61,2863.0,1703.0,19,1160.0
62,2945.0,1820.0,19,1125.0
63,2571.0,1439.0,19,1132.0
64,2724.0,1548.0,19,1176.0
65,2434.0,1290.0,19,1144.0
66,1990.0,973.0,19,1017.0
67,4380.0,3100.0,19,1280.0
68,4048.0,2885.0,19,1163.0
69,4294.0,3005.0,19,1289.0
7,2929.0,1536.0,19,1393.0
70,4205.0,2756.0,19,1449.0
71,3695.0,2420.0,19,1275.0
72,3288.0,2176.0,19,1112.0
73,2940.0,1616.0,19,1324.0
74,3240.0,1936.0,19,1304.0
75,2493.0,1475.0,19,1018.0
76,2247.0,1187.0,19,1060.0
77,1981.0,981.0,19,1000.0
78,4652.0,3203.0,19,1449.0
79,4407.0,2718.0,19,1689.0
8,3159.0,1845.0,19,1314.0
80,3862.0,2559.0,19,1303.0
81,4522.0,2850.0,19,1672.0
82,3608.0,2259.0,19,1349.0
83,3877.0,2437.0,19,1440.0
84,3126.0,1633.0,19,1493.0
85,3953.0,2551.0,19,1402.0
86,2723.0,1427.0,19,1296.0
87,2677.0,1312.0,19,1365.0
88,2053.0,951.0,19,1102.0
9,2370.0,1210.0,19,1160.0
93,3356.0,2108.0,19,1248.0
95,3033.0,1784.0,19,1249.0
96,3472.0,2257.0,19,1215.0
97,2832.0,1370.0,19,1462.0
98,2327.0,1191.0,19,1136.0
99,2191.0,1061.0,19,1130.0
32,2331.0,1244.0,20,1087.0
33,2172.0,1131.0,20,1041.0
36,4393.0,2980.0,20,1413.0
37,4143.0,2762.0,20,1381.0
38,2915.0,1760.0,20,1155.0
39,3174.0,1980.0,20,1194.0
40,3039.0,1871.0,20,1168.0
41,2686.0,1610.0,20,1076.0
42,2537.0,1415.0,20,1122.0
43,2463.0,1329.0,20,1134.0
44,2319.0,1275.0,20,1044.0
46,4357.0,3107.0,20,1250.0
47,3623.0,2366.0,20,1257.0
48,3612.0,2145.0,20,1467.0
49,2960.0,1791.0,20,1169.0
50,2918.0,1668.0,20,1250.0
51,2553.0,1482.0,20,1071.0
52,2647.0,1491.0,20,1156.0
53,2384.0,1314.0,20,1070.0
54,2142.0,1198.0,20,944.0
55,2262.0,1229.0,20,1033.0
56,3936.0,2631.0,20,1305.0
57,4555.0,3320.0,20,1235.0
58,4084.0,2677.0,20,1407.0
59,3501.0,2264.0,20,1237.0
60,3815.0,2538.0,20,1277.0
61,3406.0,2079.0,20,1327.0
62,2755.0,1573.0,20,1182.0
63,3099.0,1778.0,20,1321.0
64,2718.0,1396.0,20,1322.0
65,2208.0,1227.0,20,981.0
66,2075.0,1128.0,20,947.0
67,4216.0,2803.0,20,1413.0
68,4814.0,3458.0,20,1356.0
69,3707.0,2462.0,20,1245.0
7,2991.0,1754.0,20,1237.0
71,3305.0,2067.0,20,1238.0
72,3771.0,2405.0,20,1366.0
73,3036.0,1786.0,20,1250.0
74,2626.0,1496.0,20,1130.0
75,2209.0,1210.0,20,999.0
76,2453.0,1358.0,20,1095.0
77,2125.0,1166.0,20,959.0
80,3888.0,2561.0,20,1327.0
81,4050.0,2639.0,20,1411.0
82,3535.0,2352.0,20,1183.0
84,3967.0,2437.0,20,1530.0
85,3436.0,2191.0,20,1245.0
86,3321.0,1933.0,20,1388.0
87,2257.0,1291.0,20,966.0
88,1943.0,1095.0,20,848.0
89,4488.0,2992.0,20,1496.0
90,4313.0,2882.0,20,1431.0
91,4350.0,3226.0,20,1124.0
93,4259.0,3046.0,20,1213.0
94,3701.0,2240.0,20,1461.0
95,3219.0,1742.0,20,1477.0
96,2750.0,1465.0,20,1285.0
97,3410.0,2106.0,20,1304.0
98,2816.0,1698.0,20,1118.0
99,2861.0,1252.0,20,1609.0
33,1993.0,1036.0,21,957.0
36,4212.0,2894.0,21,1318.0
38,3060.0,1703.0,21,1357.0
39,2833.0,1628.0,21,1205.0
40,3103.0,1895.0,21,1208.0
41,2156.0,1236.0,21,920.0
42,2632.0,1519.0,21,1113.0
43,2236.0,1157.0,21,1079.0
44,2294.0,1268.0,21,1026.0
46,3434.0,2343.0,21,1091.0
47,3974.0,2662.0,21,1312.0
48,4249.0,2990.0,21,1259.0
49,3478.0,2297.0,21,1181.0
5,3303.0,2101.0,21,1202.0
50,3310.0,2164.0,21,1146.0
51,2793.0,1619.0,21,1174.0
52,2778.0,1512.0,21,1266.0
53,3185.0,2012.0,21,1173.0
54,2469.0,1290.0,21,1179.0
55,2054.0,1158.0,21,896.0
57,3593.0,2448.0,21,1145.0
58,4081.0,2807.0,21,1274.0
59,3831.0,2516.0,21,1315.0
6,4166.0,2717.0,21,1449.0
60,3552.0,2395.0,21,1157.0
61,3120.0,1944.0,21,1176.0
62,2943.0,1784.0,21,1159.0
63,2616.0,1462.0,21,1154.0
64,2194.0,1162.0,21,1032.0
65,2034.0,1131.0,21,903.0
66,2195.0,1084.0,21,1111.0
67,4865.0,3265.0,21,1600.0
68,4321.0,2786.0,21,1535.0
69,4608.0,2907.0,21,1701.0
7,4587.0,3203.0,21,1384.0
70,3773.0,2471.0,21,1302.0
71,3492.0,2214.0,21,1278.0
72,3376.0,2107.0,21,1269.0
73,3243.0,2009.0,21,1234.0
74,3029.0,1672.0,21,1357.0
75,2339.0,1227.0,21,1112.0
76,2860.0,1615.0,21,1245.0
77,2293.0,1078.0,21,1215.0
79,4719.0,3078.0,21,1641.0
8,3908.0,2282.0,21,1626.0
80,4429.0,2798.0,21,1631.0
81,3928.0,2650.0,21,1278.0
82,3685.0,2315.0,21,1370.0
83,3651.0,2064.0,21,1587.0
84,3170.0,1900.0,21,1270.0
85,2998.0,1596.0,21,1402.0
86,2848.0,1431.0,21,1417.0
87,2317.0,1210.0,21,1107.0
88,1924.0,957.0,21,967.0
9,3402.0,2106.0,21,1296.0
93,4145.0,2642.0,21,1503.0
95,4549.0,3061.0,21,1488.0
96,2692.0,1325.0,21,1367.0
97,2911.0,1409.0,21,1502.0
98,3995.0,2214.0,21,1781.0
99,2506.0,1277.0,21,1229.0
35,4536.0,3213.0,22,1323.0
36,4278.0,2912.0,22,1366.0
37,3861.0,2615.0,22,1246.0
38,4359.0,2853.0,22,1506.0
39,3183.0,1861.0,22,1322.0
4,4446.0,2997.0,22,1449.0
40,3312.0,2059.0,22,1253.0
41,2883.0,1674.0,22,1209.0
42,2307.0,1263.0,22,1044.0
43,2365.0,1356.0,22,1009.0
44,2420.0,1283.0,22,1137.0
47,4993.0,3335.0,22,1658.0
48,4063.0,2683.0,22,1380.0
49,3478.0,2259.0,22,1219.0
5,3560.0,2373.0,22,1187.0
50,3672.0,2472.0,22,1200.0
51,3243.0,1986.0,22,1257.0
52,3113.0,1884.0,22,1229.0
53,2746.0,1576.0,22,1170.0
54,2060.0,1204.0,22,856.0
55,2243.0,1259.0,22,984.0
57,3645.0,2415.0,22,1230.0
59,3386.0,2173.0,22,1213.0
6,3754.0,2255.0,22,1499.0
60,3420.0,2239.0,22,1181.0
61,3055.0,1853.0,22,1202.0
62,2949.0,1769.0,22,1180.0
63,2513.0,1383.0,22,1130.0
64,2588.0,1525.0,22,1063.0
65,2324.0,1276.0,22,1048.0
66,2654.0,1475.0,22,1179.0
67,4527.0,3257.0,22,1270.0
68,3661.0,2558.0,22,1103.0
69,4488.0,3148.0,22,1340.0
7,4341.0,2483.0,22,1858.0
70,3604.0,2396.0,22,1208.0
71,3527.0,2275.0,22,1252.0
72,3879.0,2649.0,22,1230.0
73,2927.0,1659.0,22,1268.0
74,2760.0,1590.0,22,1170.0
75,2406.0,1315.0,22,1091.0
76,2133.0,1111.0,22,1022.0
77,2242.0,1213.0,22,1029.0
79,4238.0,3039.0,22,1199.0
8,3135.0,1965.0,22,1170.0
80,4323.0,2836.0,22,1487.0
81,4031.0,2782.0,22,1249.0
82,3738.0,2518.0,22,1220.0
83,3029.0,1752.0,22,1277.0
84,3459.0,1907.0,22,1552.0
85,2511.0,1440.0,22,1071.0
86,3474.0,1491.0,22,1983.0
87,2095.0,1168.0,22,927.0
88,2465.0,1260.0,22,1205.0
93,3955.0,2755.0,22,1200.0
94,4163.0,2933.0,22,1230.0
95,3539.0,2162.0,22,1377.0
96,4399.0,3011.0,22,1388.0
97,3805.0,2100.0,22,1705.0
98,2706.0,1356.0,22,1350.0
99,2159.0,1050.0,22,1109.0
32,2131.0,1067.0,23,1064.0
33,1889.0,894.0,23,995.0
34,4100.0,2748.0,23,1352.0
35,3467.0,2243.0,23,1224.0
36,3818.0,2568.0,23,1250.0
37,4018.0,2587.0,23,1431.0
38,3197.0,1924.0,23,1273.0
39,3677.0,2223.0,23,1454.0
40,3142.0,1737.0,23,1405.0
41,2552.0,1387.0,23,1165.0
42,2840.0,1616.0,23,1224.0
43,2391.0,1328.0,23,1063.0
44,1949.0,989.0,23,960.0
47,3758.0,2346.0,23,1412.0
48,3576.0,2442.0,23,1134.0
49,3271.0,2049.0,23,1222.0
5,4184.0,2682.0,23,1502.0
50,3127.0,1952.0,23,1175.0
51,2814.0,1585.0,23,1229.0
52,2574.0,1468.0,23,1106.0
53,2482.0,1379.0,23,1103.0
54,2259.0,1257.0,23,1002.0
55,2191.0,1117.0,23,1074.0
57,3930.0,2785.0,23,1145.0
6,4478.0,2886.0,23,1592.0
60,3497.0,2183.0,23,1314.0
61,3218.0,2000.0,23,1218.0
62,3188.0,1926.0,23,1262.0
63,2477.0,1461.0,23,1016.0
64,2243.0,1340.0,23,903.0
65,2098.0,1186.0,23,912.0
66,2004.0,987.0,23,1017.0
67,4260.0,3000.0,23,1260.0
68,3572.0,2322.0,23,1250.0
7,3700.0,2334.0,23,1366.0
70,3321.0,2221.0,23,1100.0
71,3046.0,1783.0,23,1263.0
72,2708.0,1563.0,23,1145.0
73,2643.0,1443.0,23,1200.0
74,2575.0,1413.0,23,1162.0
75,2339.0,1240.0,23,1099.0
76,2277.0,1187.0,23,1090.0
77,2441.0,1258.0,23,1183.0
80,3821.0,2560.0,23,1261.0
81,3911.0,2692.0,23,1219.0
82,4787.0,2981.0,23,1806.0
83,4295.0,2879.0,23,1416.0
84,3540.0,2067.0,23,1473.0
85,2915.0,1752.0,23,1163.0
86,2370.0,1337.0,23,1033.0
87,2747.0,1415.0,23,1332.0
88,2507.0,1277.0,23,1230.0
9,4377.0,2580.0,23,1797.0
90,4590.0,3087.0,23,1503.0
92,4199.0,2847.0,23,1352.0
93,3981.0,2667.0,23,1314.0
94,3380.0,1961.0,23,1419.0
96,3740.0,2438.0,23,1302.0
97,2951.0,1476.0,23,1475.0
98,3065.0,1825.0,23,1240.0
99,3670.0,2197.0,23,1473.0
34,4510.0,3103.0,24,1407.0
36,4604.0,2934.0,24,1670.0
37,3067.0,2025.0,24,1042.0
38,2947.0,1877.0,24,1070.0
39,2487.0,1442.0,24,1045.0
4,4119.0,2817.0,24,1302.0
40,2347.0,1337.0,24,1010.0
41,2652.0,1578.0,24,1074.0
42,2430.0,1287.0,24,1143.0
43,2180.0,1206.0,24,974.0
44,1998.0,1004.0,24,994.0
46,3700.0,2470.0,24,1230.0
47,4184.0,2894.0,24,1290.0
48,3827.0,2619.0,24,1208.0
49,3458.0,2174.0,24,1284.0
50,2752.0,1667.0,24,1085.0
51,3011.0,1814.0,24,1197.0
52,2687.0,1573.0,24,1114.0
53,2242.0,1230.0,24,1012.0
54,2084.0,1085.0,24,999.0
55,2189.0,1137.0,24,1052.0
56,4267.0,2772.0,24,1495.0
58,3530.0,2303.0,24,1227.0
59,3681.0,2462.0,24,1219.0
6,3531.0,2241.0,24,1290.0
60,3674.0,2376.0,24,1298.0
61,3116.0,1916.0,24,1200.0
62,2606.0,1521.0,24,1085.0
63,2805.0,1684.0,24,1121.0
64,3271.0,1996.0,24,1275.0
65,2392.0,1373.0,24,1019.0
66,2071.0,1178.0,24,893.0
69,4559.0,2920.0,24,1639.0
7,3928.0,2645.0,24,1283.0
70,3600.0,2344.0,24,1256.0
71,3977.0,2321.0,24,1656.0
72,3434.0,2209.0,24,1225.0
73,2914.0,1801.0,24,1113.0
74,2864.0,1761.0,24,1103.0
75,2536.0,1480.0,24,1056.0
76,2382.0,1304.0,24,1078.0
77,2316.0,1253.0,24,1063.0
79,4796.0,3116.0,24,1680.0
80,4039.0,2633.0,24,1406.0
81,4003.0,2573.0,24,1430.0
83,3187.0,2111.0,24,1076.0
84,2718.0,1616.0,24,1102.0
85,2254.0,1235.0,24,1019.0
86,2465.0,1372.0,24,1093.0
87,2313.0,1279.0,24,1034.0
88,1985.0,1048.0,24,937.0
9,4250.0,2813.0,24,1437.0
90,4314.0,2828.0,24,1486.0
92,4441.0,2976.0,24,1465.0
93,3583.0,2079.0,24,1504.0
94,3319.0,1974.0,24,1345.0
95,4192.0,2559.0,24,1633.0
96,2667.0,1471.0,24,1196.0
97,2982.0,1772.0,24,1210.0
98,2151.0,1175.0,24,976.0
99,1928.0,962.0,24,966.0
33,2297.0,1262.0,25,1035.0
36,4443.0,2805.0,25,1638.0
37,3806.0,2479.0,25,1327.0
38,3651.0,2324.0,25,1327.0
39,3160.0,1905.0,25,1255.0
4,4218.0,2837.0,25,1381.0
40,3226.0,2059.0,25,1167.0
41,3192.0,1943.0,25,1249.0
42,2701.0,1560.0,25,1141.0
