ID,Event,Frame,Cell kind,Coordinates
77,entry,759,1,350.0452261306536,134.10050251256277
33,entry,770,1,350.28140703517596,66.95979899497486
88,entry,808,1,350.1969696969697,134.97979797979795
44,entry,810,1,350.05418719211826,79.35467980295567
11,entry,824,1,350.10552763819123,65.87939698492458
66,entry,855,1,350.3118811881189,121.70792079207922
87,entry,867,1,350.0703517587939,133.0301507537689
54,entry,868,1,350.4250000000001,88.79000000000002
43,entry,881,1,350.0201005025127,78.37688442211054
22,entry,884,1,350.08121827411173,62.80710659898481
99,entry,924,1,350.21827411167527,135.3959390862945
32,entry,925,1,350.2091836734695,71.93877551020404
42,entry,953,1,350.17910447761193,95.70149253731338
75,entry,956,1,350.0353535353537,124.72727272727273
65,entry,971,1,350.00505050505035,105.52525252525247
31,entry,974,1,350.24365482233475,81.70050761421321
76,entry,975,1,350.09547738693465,115.71859296482407
21,entry,981,1,350.1530612244899,65.11734693877546
98,entry,1005,1,350.04545454545473,136.18181818181824
30,entry,1036,1,350.2448979591838,77.57653061224487
41,entry,1040,1,350.16080402010067,95.08040201005026
10,entry,1059,1,350.1435897435897,63.23589743589745
86,entry,1069,1,350.0927835051549,128.94329896907226
64,entry,1085,1,350.10152284263944,105.47208121827413
40,entry,1086,1,350.03108808290176,86.19170984455958
19,entry,1132,1,350.2358974358976,78.49743589743588
53,entry,1143,1,350.1865284974096,96.76683937823833
74,entry,1158,1,350.15183246073286,116.3298429319372
85,entry,1186,1,350.11518324607295,125.9267015706806
63,entry,1193,1,350.062827225131,103.48691099476432
18,entry,1203,1,350.18947368421044,71.82631578947368
96,entry,1222,1,350.0314136125654,135.28272251308894
55,entry,1240,1,350.1614583333336,95.99999999999996
28,entry,1254,1,350.10362694300534,81.67357512953366
20,entry,1297,1,350.0471204188483,62.225130890052355
73,entry,1307,1,350.03141361256553,110.62827225130886
84,entry,1320,1,350.0837696335082,123.5340314136126
50,entry,1336,1,350.0677083333332,97.70833333333331
97,entry,1355,1,350.10994764397924,136.49214659685865
39,entry,1357,1,350.10994764397896,87.4921465968586
29,entry,1390,1,350.1832460732987,74.81675392670152
51,entry,1413,1,350.2433862433863,101.71428571428575
72,entry,1445,1,350.0157894736844,117.66315789473681
48,entry,1470,1,350.2263157894736,97.28421052631586
6,entry,1472,1,350.15706806282714,66.6125654450262
