ID,Event,Frame,Cell kind,Coordinates
99,entry,998,1,350.1767676767678,134.33333333333326
33,entry,1042,1,350.32663316582926,63.638190954773854
77,entry,1052,1,350.2512562814072,116.29648241206033
66,entry,1102,1,350.1212121212121,124.42929292929296
98,entry,1102,1,350.0151515151515,132.8484848484848
22,entry,1113,1,350.08457711442793,72.06965174129354
44,entry,1136,1,350.19095477386935,83.05527638190956
76,entry,1145,1,350.05,110.74500000000002
11,entry,1162,1,350.17171717171703,62.934343434343404
97,entry,1198,1,350.17171717171726,134.50505050505058
32,entry,1210,1,350.2373737373739,74.79797979797979
65,entry,1220,1,350.03015075376896,112.3266331658291
54,entry,1240,1,350.09000000000015,84.25000000000006
75,entry,1285,1,350.04522613065325,123.68341708542711
88,entry,1292,1,350.1515151515153,134.9090909090909
63,entry,1295,1,350.02010050251255,108.71356783919605
10,entry,1318,1,350.0858585858589,65.29292929292929
42,entry,1328,1,350.2800000000001,92.77999999999997
43,entry,1336,1,350.0603015075376,79.24623115577887
64,entry,1367,1,350.1319796954316,114.02538071065992
21,entry,1436,1,350.1262626262625,86.37373737373736
9,entry,1456,1,350.0252525252525,64.20707070707076
86,entry,1483,1,350.1206030150754,128.211055276382
73,entry,1501,1,350.0050505050505,101.08585858585862
30,entry,1506,1,350.0753768844222,78.64824120603012
72,entry,1547,1,350.1909547738694,111.65326633165827
87,entry,1594,1,350.1167512690353,137.50761421319805
31,entry,1610,1,350.0050505050505,72.24242424242428
85,entry,1637,1,350.14572864321593,117.21105527638191
62,entry,1646,1,350.1363636363639,102.54040404040401
19,entry,1672,1,350.0203045685281,64.64467005076142
7,entry,1712,1,350.15816326530626,79.69387755102035
41,entry,1740,1,350.08585858585883,94.07070707070704
60,entry,1768,1,350.14646464646466,105.56060606060605
40,entry,1807,1,350.0202020202019,78.31818181818183
95,entry,1808,1,350.0609137055839,121.1776649746193
96,entry,1850,1,350.0000000000001,134.76649746192905
52,entry,1890,1,350.0204081632655,90.60204081632651
99,exit,1927,1,550.2900000000005,103.80000000000003
18,entry,1930,1,350.2575757575756,76.46969696969695
71,entry,1946,1,350.0102040816328,112.48979591836735
83,entry,1994,1,350.0304568527919,102.89340101522846
93,entry,2012,1,350.0510204081635,133.44897959183677
74,entry,2015,1,350.01515151515156,123.56565656565661
33,exit,2016,1,550.2462311557783,79.73366834170855
20,entry,2025,1,350.03535353535347,66.97474747474743
77,exit,2069,1,550.075376884422,98.75376884422104
44,exit,2083,1,550.0753768844223,109.22110552763817
29,entry,2099,1,350.1269035532997,84.56852791878171
61,entry,2103,1,350.01015228426417,109.36548223350252
17,entry,2135,1,350.0255102040816,73.23469387755098
51,entry,2166,1,350.030456852792,95.77664974619286
22,exit,2172,1,550.0649999999991,94.32999999999996
66,exit,2181,1,550.0749999999996,108.76499999999997
76,exit,2218,1,550.0250000000002,118.40000000000002
59,entry,2220,1,350.0609137055838,116.40101522842639
32,exit,2241,1,550.5099999999996,88.17999999999999
8,entry,2248,1,350.02525252525254,66.09090909090902
98,exit,2252,1,550.0249999999995,128.48000000000005
65,exit,2254,1,550.0353535353532,102.33838383838385
92,entry,2262,1,350.0404040404042,131.16666666666677
38,entry,2277,1,350.0255102040817,87.48469387755101
11,exit,2311,1,550.2699999999996,89.14999999999996
53,entry,2318,1,350.0913705583756,100.13705583756341
63,exit,2323,1,550.0050251256281,114.62814070351763
58,entry,2344,1,350.02538071065965,114.54314720812181
42,exit,2347,1,550.105527638191,97.85929648241208
97,exit,2392,1,550.1550000000001,111.99999999999994
37,entry,2417,1,350,92.52284263959386
28,entry,2423,1,350.06091370558374,69.95939086294418
21,exit,2441,1,550.0050505050501,101.49999999999993
75,exit,2472,1,550.1708542713574,118.90954773869346
54,exit,2483,1,550.030303030303,84.489898989899
14,entry,2493,1,350.0656565656567,81.50505050505056
94,entry,2495,1,350.0204081632656,136.26020408163268
84,entry,2507,1,350.03553299492376,120.09137055837567
43,exit,2510,1,550.0150000000006,95.43999999999998
15,entry,2522,1,350.1173469387758,68.515306122449
73,exit,2541,1,550.1549999999995,108.955
67,entry,2552,1,350.06598984771546,101.87817258883256
10,exit,2582,1,550.2562814070351,90.51256281407034
64,exit,2584,1,550.1343283582092,116.25870646766171
27,entry,2617,1,350.0408163265305,66.38775510204083
9,exit,2629,1,550.0599999999996,103.99499999999993
57,entry,2630,1,350.0000000000002,123.25888324873101
26,entry,2653,1,350.0653266331657,84.64824120603012
72,exit,2672,1,550.035,90.13500000000003
62,exit,2692,1,550.0049999999997,113.99500000000005
36,entry,2703,1,350.09090909090924,96.7272727272727
88,exit,2710,1,550.1099999999999,103.95499999999997
82,entry,2750,1,350.0355329949237,133.53807106598987
30,exit,2773,1,550.0603015075377,95.61306532663322
31,exit,2779,1,550.005025125628,85.18090452261309
68,entry,2783,1,350.05583756345203,108.15736040609143
86,exit,2814,1,550.0854271356786,107.59798994974872
6,entry,2832,1,350.11999999999995,63.265000000000015
70,entry,2839,1,350.0858585858585,121.90404040404043
24,entry,2848,1,350.100502512563,88.19597989949749
85,exit,2851,1,550.1658291457287,117.53768844221108
7,exit,2884,1,550.0904522613067,103.47236180904525
41,exit,2928,1,550.0398009950251,88.73631840796024
25,entry,2933,1,350.10659898477155,73.97969543147208
78,entry,2943,1,350.0456852791877,118.93401015228426
95,exit,2951,1,550.2110552763821,106.68844221105525
49,entry,2997,1,350.0050761421323,96.56852791878171
23,entry,3003,1,350.0653266331659,85.321608040201
60,exit,3009,1,550.1199999999999,115.88000000000002
52,exit,3035,1,550.0909090909089,87.33333333333331
56,entry,3040,1,350.04060913705587,120.54822335025382
40,exit,3041,1,550.2099999999996,96.16999999999999
13,entry,3056,1,350.05025125628134,65.16080402010047
69,entry,3089,1,350.06060606060623,108.46464646464645
87,exit,3089,1,550.0849999999995,110.14999999999995
80,entry,3094,1,350.0404040404039,135.17676767676772
18,exit,3131,1,550.3681592039801,95.73134328358216
12,entry,3165,1,350.0959595959596,85.16161616161608
71,exit,3176,1,550.2121212121211,109.55050505050505
89,entry,3179,1,350.2525252525254,118.10101010101019
83,exit,3200,1,550.0497512437804,94.044776119403
19,exit,3216,1,550.0301507537683,83.02512562814073
39,entry,3238,1,350.2100000000004,75.85500000000002
47,entry,3242,1,350.00505050505035,96.30808080808085
96,exit,3245,1,550.2199999999999,110.44499999999998
74,exit,3285,1,550.2,94.21
35,entry,3302,1,350.0452261306532,113.24120603015076
61,exit,3315,1,550.0100502512562,107.17085427135679
5,entry,3329,1,350.1015228426397,64.46700507614217
29,exit,3347,1,550.1658291457286,90.53768844221109
81,entry,3349,1,350.1161616161617,128.7070707070707
59,exit,3367,1,550.080808080808,115.10101010101013
51,exit,3403,1,550.3383084577106,102.19900497512445
48,entry,3405,1,350.135,102.31000000000006
17,exit,3442,1,550.1200000000001,80.19999999999999
93,exit,3449,1,550.4477611940299,118.92039800995023
90,entry,3457,1,350.0301507537685,131.6030150753768
20,exit,3468,1,550.0000000000006,91.8090452261307
16,entry,3471,1,350.175879396985,75.81407035175874
34,entry,3492,1,350.0050505050505,86.73232323232327
2,entry,3506,1,350.0151515151513,63.989898989898975
8,exit,3507,1,550.0649999999996,103.20499999999996
53,exit,3594,1,550.0049999999995,107.91500000000003
46,entry,3605,1,350.0050251256283,110.71356783919592
100,entry,3625,1,350.080808080808,134.2929292929293
58,exit,3636,1,550.1800000000001,117.60500000000002
45,entry,3639,1,350.0696517412936,99.87064676616912
28,exit,3655,1,550.2587064676616,92.84079601990057
50,entry,3659,1,350.00999999999993,85.02000000000004
79,entry,3661,1,350.39698492462315,124.38190954773873
38,exit,3683,1,550.1336633663365,106.00000000000001
1,entry,3709,1,350.02010050251255,70.20603015075378
15,exit,3714,1,550.0149999999999,84.14499999999998
92,exit,3747,1,550.0850000000003,116.02500000000002
37,exit,3763,1,550.0646766169158,97.64179104477608
14,exit,3817,1,550.1599999999996,90.44000000000004
4,entry,3818,1,350.0703517587939,63.62814070351761
91,entry,3821,1,350.0100502512563,135.36683417085433
84,exit,3836,1,550.12,107.34500000000001
67,exit,3913,1,550.16,95.48499999999999
94,exit,3919,1,550.0199999999994,110.26000000000002
70,exit,3981,1,550.0447761194032,115.72139303482587
36,exit,3998,1,550.06,103.175
57,exit,4014,1,550.0550000000002,93.065
68,exit,4054,1,550.0499999999997,114.03000000000002
3,entry,4080,1,350,63.21608040201005
26,exit,4089,1,550.0050251256278,100.88442211055273
27,exit,4157,1,550.2099999999998,92.36999999999999
24,exit,4194,1,550.1859296482411,106.1507537688442
25,exit,4228,1,550.0000000000001,88.57788944723622
78,exit,4298,1,550.145,115.33000000000003
6,exit,4301,1,550.0600000000001,90.77
49,exit,4307,1,550.0497512437812,103.17910447761192
82,exit,4385,1,550.0202020202023,105.98989898989899
23,exit,4422,1,550.0909090909088,91.84848484848486
56,exit,4482,1,550.0452261306532,109.50251256281409
89,exit,4488,1,550.0049751243781,120.29353233830845
12,exit,4514,1,550.2786069651737,79.5223880597015
13,exit,4577,1,550.0603015075375,89.68341708542714
47,exit,4592,1,550.0950000000003,114.12000000000005
5,exit,4684,1,550.035175879397,96.41708542713569
80,exit,4746,1,550.0552763819095,109.92964824120605
ID,Event,Frame,Cell kind,Coordinates
22,entry,999,1,350.15577889447246,63.824120603015075
99,entry,1041,1,350.11442786069676,135.61691542288548
66,entry,1051,1,350.16161616161634,120.62121212121208
44,entry,1061,1,350.17499999999984,74.01000000000008
65,entry,1118,1,350.03535353535364,113.51515151515143
55,entry,1126,1,350.04975124378115,83.36318407960196
21,entry,1130,1,350.0301507537689,62.703517587939686
77,entry,1133,1,350.19095477386935,123.92462311557786
88,entry,1142,1,350.25757575757564,134.90909090909088
33,entry,1167,1,350.2400000000001,74.525
75,entry,1183,1,350.0552763819098,111.79899497487436
54,entry,1206,1,350.17587939698507,90.72361809045225
20,entry,1248,1,350.19597989949756,69.41708542713567
76,entry,1250,1,350.14720812182776,124.84771573604063
74,entry,1283,1,350.0949999999999,115.575
43,entry,1286,1,350.03015075376896,80.42713567839196
11,entry,1296,1,350.07653061224477,64.84693877551018
42,entry,1317,1,350.25125628140717,90.94974874371857
10,entry,1362,1,350.0050505050507,65.03030303030305
86,entry,1366,1,350.10050251256297,136.85427135678395
53,entry,1397,1,350.06000000000006,95.60000000000001
63,entry,1405,1,350.01010101010115,115.82323232323235
32,entry,1433,1,350.05583756345175,84.61928934010153
87,entry,1463,1,350.100502512563,126.04522613065326
9,entry,1474,1,350.02040816326553,63.83673469387757
19,entry,1475,1,350.26262626262644,77.1363636363636
52,entry,1561,1,350.0252525252526,94.56060606060605
73,entry,1569,1,350.1370558375636,111.25888324873094
18,entry,1607,1,350.0252525252527,65.06060606060605
62,entry,1637,1,350.0404040404039,123.31313131313128
30,entry,1647,1,350.0101010101015,77.530303030303
96,entry,1653,1,350.00507614213194,136.2131979695431
41,entry,1744,1,350.2525252525255,100.36868686868686
95,entry,1764,1,350.0456852791877,124.08629441624367
31,entry,1765,1,350.0507614213199,88.3857868020304
28,entry,1823,1,350.020304568528,75.87817258883251
61,entry,1833,1,350.0904522613067,108.63316582914578
40,entry,1889,1,350.0761421319795,85.98477157360409
98,entry,1917,1,350.0050505050508,134.02525252525243
72,entry,1936,1,350.12121212121184,116.85353535353535
51,entry,1972,1,350.0304568527919,97.14720812182743
