ID,Event,Frame,Cell kind,Coordinates,
36,entry,3674,1,350.1457286,82.46733668
25,entry,3683,1,350.1262626,71.27272727
79,entry,3687,1,350.030303,119.6969697
30,exit,3690,1,550.0502513,85.54271357
64,exit,3712,1,550.145,98.935
85,exit,3760,1,550.0100503,117.1708543
82,entry,3776,1,350.040201,128.5678392
3,entry,3783,1,350.0816327,64.19387755
8,exit,3820,1,550.09,87.965
55,exit,3823,1,550.055,102.995
26,entry,3852,1,350.03,89.28
69,entry,3921,1,350.1356784,101.1105528
53,exit,3932,1,550.195,94.61
73,exit,3933,1,550.0201005,106.5929648
58,entry,3941,1,350.015,117.695
81,entry,3955,1,350.0808081,136.6313131
19,exit,3989,1,550.1809045,86.21105528
63,exit,4010,1,550.0552764,111.8442211
24,entry,4024,1,350.080402,77.03517588
47,entry,4055,1,350.0252525,92.33333333
72,exit,4088,1,550.0703518,100.1105528
29,exit,4098,1,550.12,81.395
5,entry,4100,1,350.080402,64.74371859
84,exit,4148,1,550.005,112.22
68,entry,4157,1,350.0151515,128.020202
28,exit,4175,1,550.0050251,93.89447236
59,entry,4229,1,350.0656566,115.3989899
23,entry,4233,1,350,78.855
39,exit,4250,1,550.1809045,102.6482412
21,exit,4269,1,550.01,87.11
62,exit,4291,1,550.0100503,113.5427136
4,entry,4316,1,350.0456853,68.98477157
61,entry,4363,1,350.030303,106.4040404
97,exit,4378,1,550.1356784,105.9246231
49,exit,4381,1,550.0603015,91.67839196
46,entry,4390,1,350.08,96.685
78,entry,4473,1,350.1111111,127.2979798
14,entry,4477,1,350.010101,63.4040404
96,exit,4481,1,550.1343284,110.4179104
50,exit,4500,1,550.025,97.275
91,entry,4522,1,350.0452261,136.4271357
18,exit,4527,1,550.0301508,87.54773869
94,exit,4578,1,550.055,121.21
12,entry,4592,1,350.0100503,92.72361809
71,exit,4597,1,550.155,106.535
65,entry,4648,1,350.0502513,83.54773869
93,exit,4671,1,550.2864322,111.2763819
17,exit,4672,1,550.0854271,92.52261307
67,entry,4679,1,350.0301508,104.959799
34,entry,4722,1,350.020202,75.45959596
57,entry,4722,1,350.0703518,116.3065327
92,entry,4751,1,350.1015228,136.7664975
37,exit,4763,1,550.005,100.415
90,entry,4776,1,350.0703518,125.6482412
99,exit,4799,1,550.195,113.49
7,exit,4858,1,550.0904523,85.51256281
22,exit,4903,1,550.020202,101.4747475
15,entry,4919,1,350,70.67336683
70,exit,4926,1,550.255,114.41
38,exit,4960,1,550.1809045,89.34673367
89,entry,4989,1,350.0100503,131.6281407
6,exit,5031,1,550.11,95.715
95,exit,5041,1,550.2261307,105.8894472
35,entry,5067,1,350.05,66.81
80,exit,5100,1,550.03,116.715
56,entry,5135,1,350,135.4090909
60,exit,5178,1,550.025,103.71
27,exit,5203,1,550.1557789,92.59798995
52,exit,5266,1,550.080402,114.8140704
2,entry,5297,1,350,64.11557789
51,exit,5311,1,550.155,102.1
36,exit,5348,1,550.165,90.265
100,entry,5388,1,350,136.5276382
83,exit,5417,1,550.1306533,108.6934673
16,exit,5474,1,550.1457286,95.8040201
ID,Event,Frame,Cell kind,Coordinates,
33,entry,1329,1,350,64.12562814
32,entry,1461,1,350.135,69.58
77,entry,1506,1,350.1256281,134.3266332
76,entry,1589,1,350.1758794,134.9447236
11,entry,1597,1,350.045,63.635
31,entry,1627,1,350.010101,73.74747475
44,entry,1716,1,350.265,82.77
75,entry,1737,1,350.2171717,128.020202
10,entry,1747,1,350.1616162,62.97979798
88,entry,1765,1,350.1515152,136.5606061
43,entry,1807,1,350.05,73.38
64,entry,1865,1,350.0858586,122.6717172
87,entry,1888,1,350.1818182,134.1818182
41,entry,1905,1,350.1363636,85.95454545
9,entry,1908,1,350.0353535,64.81818182
42,entry,1970,1,350.15,74.965
65,entry,1990,1,350.1105528,124.5075377
74,entry,2029,1,350.1515152,136.2727273
54,entry,2052,1,350.1969697,85.5
21,entry,2072,1,350.1457286,63.51256281
63,entry,2093,1,350.0050251,123.3015075
30,entry,2129,1,350.0555556,74.17171717
85,entry,2179,1,350.0552764,129.4673367
55,entry,2197,1,350.1105528,85.66834171
7,entry,2242,1,350.08,65.005
73,entry,2286,1,350.0452261,117.2713568
29,entry,2305,1,350.1809045,76.75376884
86,entry,2306,1,350.0703518,136.7236181
97,entry,2352,1,350.1909548,126.4874372
8,entry,2380,1,350.1407035,65.53768844
40,entry,2406,1,350.040201,91.18090452
53,entry,2484,1,350.0454545,112.3888889
22,entry,2490,1,350.0761421,65.93908629
83,entry,2530,1,350,123.4822335
20,entry,2541,1,350.0251256,78.30150754
96,entry,2590,1,350.0152284,135.6142132
52,entry,2706,1,350.1105528,93.3919598
33,exit,2727,1,550.2211055,93.32160804
18,entry,2736,1,350.0253807,76.49746193
5,entry,2753,1,350.0050251,63.82914573
72,entry,2755,1,350,107.5427136
99,entry,2777,1,350.020202,125.1969697
77,exit,2837,1,550.040404,95.82323232
39,entry,2868,1,350.0050505,87.82828283
98,entry,2904,1,350.0954774,136.5527638
32,exit,2913,1,550.19,85.25
38,entry,2942,1,350.1407035,76.95979899
71,entry,2960,1,350,107.1105528
76,exit,3000,1,550.02,101.65
11,exit,3008,1,550.04,86.635
84,entry,3020,1,350.0552764,124.0150754
6,entry,3070,1,350.0151515,64.41414141
31,exit,3092,1,550.0050251,93.31658291
51,entry,3095,1,350.040404,95.22222222
75,exit,3097,1,550.04,111.02
28,entry,3148,1,350,78.34010152
10,exit,3169,1,550.0150754,86.84422111
95,entry,3181,1,350.0505051,131.2575758
44,exit,3210,1,550.0909091,105.9545455
4,entry,3236,1,350.0816327,65.68877551
43,exit,3253,1,550.0854271,93.38190955
70,entry,3263,1,350,113.2864322
37,entry,3304,1,350.0251256,93.57286432
88,exit,3318,1,550.0452261,117.4974874
64,exit,3324,1,550.0909091,100.6363636
87,exit,3397,1,550.0858586,112.7575758
41,exit,3399,1,550.2562814,91.08040201
81,entry,3416,1,350.0252525,136.2070707
60,entry,3418,1,350.0909091,104.2676768
27,entry,3422,1,350.0703518,79.14070352
17,entry,3425,1,350.040201,64.80904523
82,entry,3443,1,350.0552764,120.5075377
9,exit,3448,1,550.1507538,81.31155779
65,exit,3474,1,550.0603015,105.4170854
42,exit,3506,1,550.0502513,94.99497487
21,exit,3550,1,550.035,83.645
50,entry,3596,1,350.095,100.02
74,exit,3623,1,550.0301508,109.8341709
63,exit,3632,1,550.0753769,94.55778894
92,entry,3652,1,350.0959596,136.2272727
26,entry,3690,1,350.0452261,76.88442211
16,entry,3695,1,350.1060606,63.55050505
80,entry,3697,1,350.1262626,125.1212121
54,exit,3698,1,550.0050251,102.361809
30,exit,3736,1,550.0301508,85.51256281
85,exit,3785,1,550.01,110.005
7,exit,3821,1,550.0201005,89.59296482
58,entry,3840,1,350.2690355,106.0964467
55,exit,3863,1,550.015,99.795
15,entry,3881,1,350.0757576,74.04040404
47,entry,3898,1,350.0603015,85.93467337
69,entry,3928,1,350.0351759,120.0100503
29,exit,3930,1,550.1005025,88.75879397
97,exit,3936,1,550.055,110.29
40,exit,3998,1,550.0597015,100.9850746
25,entry,4004,1,350.0653266,97.39698492
20,exit,4082,1,550.015,97.45
79,entry,4097,1,350.0151515,137.3333333
36,entry,4103,1,350.0301508,88.65829146
3,entry,4113,1,350.1717172,62.92929293
57,entry,4120,1,350.080402,113.8090452
8,exit,4149,1,550.04,88.22
19,entry,4151,1,350.020202,73.86868687
73,exit,4177,1,550.321608,114.798995
53,exit,4200,1,550.080402,102.2562814
22,exit,4271,1,550.245,89.975
83,exit,4278,1,550.0597015,108.2636816
61,entry,4288,1,350.0707071,117.3434343
67,entry,4297,1,350.0505051,133.7828283
18,exit,4335,1,550.0050251,81.35175879
86,exit,4351,1,550.05,116.555
72,exit,4369,1,550.0854271,100.8542714
62,entry,4395,1,350.0653266,102.6984925
34,entry,4411,1,350.1010101,66.95454545
49,entry,4429,1,350.0757576,84.15151515
39,exit,4442,1,550.1256281,87.10552764
96,exit,4451,1,550.0353535,117.0909091
93,entry,4456,1,350.0757576,133.9949495
99,exit,4486,1,550.0351759,99.92964824
89,entry,4489,1,350.030303,114.0353535
71,exit,4537,1,550.14,115.71
5,exit,4573,1,550.005,87.615
24,entry,4593,1,350.120603,66.32160804
94,entry,4596,1,350.1005025,134.6884422
52,exit,4604,1,550.2,101.82
35,entry,4650,1,350.0502513,98.70854271
23,entry,4671,1,350.02,88.605
98,exit,4672,1,550.055,110.16
6,exit,4700,1,550.020202,92.27777778
68,entry,4737,1,350.0100503,118.3768844
13,entry,4742,1,350.0351759,64.67336683
78,entry,4775,1,350.0502513,132.0452261
38,exit,4789,1,550.0151515,102.5353535
28,exit,4828,1,550.1306533,90.17085427
84,exit,4845,1,550.0351759,111.9949749
48,entry,4901,1,350,82.71356784
51,exit,4924,1,550.04,98.545
46,entry,4929,1,350.0454545,70.3030303
4,exit,4987,1,550.0703518,88.33668342
95,exit,4987,1,550.135,110.69
100,entry,4989,1,350.005,134.42
1,entry,5051,1,350.0603015,69.81909548
37,exit,5059,1,550.0351759,99.72864322
17,exit,5141,1,550.21,91.66
70,exit,5144,1,550.0251256,106.9798995
2,entry,5172,1,350.1005025,64.32160804
56,entry,5200,1,350.0301508,135.8994975
81,exit,5210,1,550.1005025,115.8492462
60,exit,5224,1,550,100.69
50,exit,5234,1,550.04,86.095
26,exit,5322,1,550.0502513,85.65829146
82,exit,5327,1,550.0301508,107.7135678
27,exit,5401,1,550.105,91.525
80,exit,5421,1,550.2272727,103.7929293
92,exit,5473,1,550.03,113.65
12,entry,5489,1,350.0351759,63.14070352
91,entry,5495,1,350.02,136.875
ID,Event,Frame,Cell kind,Coordinates,
33,entry,1390,1,350.0746269,65.12935323
32,entry,1501,1,350.0656566,63.17171717
88,entry,1549,1,350.0353535,137.0656566
77,entry,1557,1,350.045,127.74
44,entry,1601,1,350.045,67.095
43,entry,1695,1,350.1356784,65.89949749
76,entry,1726,1,350.0100503,127.2462312
42,entry,1769,1,350.080402,75.82914573
11,entry,1792,1,350.115,64.095
87,entry,1831,1,350.005,134.68
66,entry,1854,1,350.1212121,122.7777778
31,entry,1897,1,350.095,73.035
21,entry,1943,1,350.020202,64.76767677
75,entry,1962,1,350.2311558,135.718593
54,entry,2021,1,350.05,82.455
65,entry,2065,1,350.0150754,122.6683417
86,entry,2067,1,350.07,135.865
30,entry,2103,1,350.1959799,73.91959799
9,entry,2122,1,350.0150754,62.62311558
74,entry,2161,1,350.1407035,123.1658291
29,entry,2195,1,350.0703518,84.72864322
85,entry,2210,1,350.0050251,136.5628141
41,entry,2253,1,350.0150754,73.13065327
52,entry,2331,1,350.08,82.475
64,entry,2353,1,350.040201,120.3718593
96,entry,2359,1,350.1005025,136.9798995
84,entry,2376,1,350.0909091,128.2272727
20,entry,2430,1,350.010101,70.3030303
55,entry,2500,1,350.0251256,79.96482412
8,entry,2508,1,350.1010101,64.41919192
63,entry,2559,1,350.0954774,112.7889447
97,entry,2560,1,350.1111111,134.6666667
73,entry,2588,1,350.0351759,121.7336683
39,entry,2606,1,350.0151515,89.63131313
40,entry,2671,1,350.0858586,70.44949495
99,entry,2728,1,350.0959596,135.7777778
33,exit,2755,1,550.2914573,89.73869347
10,entry,2782,1,350.0913706,66.69543147
72,entry,2812,1,350.0255102,120.1530612
32,exit,2879,1,550.095,96.485
51,entry,2898,1,350.0913706,95.96446701
7,entry,2902,1,350,65.20707071
28,entry,2934,1,350.0913706,81.71573604
77,exit,2962,1,550.16,102.465
95,entry,2974,1,350.0100503,133.9899497
44,exit,3013,1,550.0552764,90.11055276
88,exit,3076,1,550.3668342,105.321608
83,entry,3081,1,350.0151515,118.0808081
61,entry,3088,1,350.2222222,101.8585859
19,entry,3100,1,350.0456853,67.08629442
43,exit,3136,1,550.0547264,94.77114428
17,entry,3167,1,350.0959596,85.89393939
76,exit,3193,1,550.0603015,108.3869347
59,entry,3231,1,350.0913706,121.6091371
11,exit,3247,1,550.0555556,96.37373737
71,entry,3258,1,350.0406091,136.9086294
5,entry,3262,1,350.0959596,65.22727273
62,entry,3274,1,350.11,101.87
42,exit,3300,1,550.01,107
22,entry,3371,1,350.020202,84.88383838
31,exit,3383,1,550.06,94.95
87,exit,3403,1,550.23,109.09
16,entry,3443,1,350.0656566,68.33333333
60,entry,3463,1,350.0251256,109.3567839
98,entry,3478,1,350.0854271,121.0351759
66,exit,3491,1,550.1105528,99.52261307
75,exit,3509,1,550.0703518,112.5376884
21,exit,3529,1,550.5075377,90.35678392
94,entry,3559,1,350.0301508,134.7336683
38,entry,3563,1,350.1155779,96.67839196
65,exit,3590,1,550.015,104.335
27,entry,3642,1,350.0707071,85.3030303
54,exit,3644,1,550.1859296,91.07537688
86,exit,3661,1,550.14,116.76
6,entry,3680,1,350.071066,63.08121827
29,exit,3710,1,550.13,101.145
26,entry,3718,1,350.0964467,76.95939086
69,entry,3723,1,350.010101,105.4747475
30,exit,3761,1,550.065,81.075
74,exit,3764,1,550.1,111.465
82,entry,3769,1,350.1167513,132.5228426
93,entry,3792,1,350.0252525,117.3838384
41,exit,3804,1,550.06,92.09
85,exit,3856,1,550.0150754,102.6683417
14,entry,3892,1,350.0050251,66.02512563
9,exit,3905,1,550.2323232,92.06060606
50,entry,3908,1,350.0707071,98.25252525
25,entry,3946,1,350.0858586,85.7979798
52,exit,3959,1,550.0555556,110.1313131
58,entry,3991,1,350.020202,116.7171717
20,exit,4003,1,550.065,94.07
81,entry,4010,1,350.0707071,128.2979798
64,exit,4043,1,550.0854271,108.3869347
49,entry,4062,1,350.1313131,101.6515152
15,entry,4076,1,350.0808081,75.25252525
55,exit,4091,1,550.0252525,85.97474747
84,exit,4107,1,550.1262626,99.73737374
96,exit,4162,1,550.1658291,109.7236181
8,exit,4172,1,550.03,84.15
91,entry,4204,1,350.1616162,127.4646465
63,exit,4209,1,550.1708543,95.6281407
37,entry,4244,1,350.0351759,93.10050251
23,entry,4248,1,350.0552764,75.25125628
79,entry,4267,1,350.0050761,111.106599
97,exit,4287,1,550.145,116.45
73,exit,4289,1,550.0351759,102.6834171
80,entry,4292,1,350.0603015,132.7839196
40,exit,4323,1,550.055,90.375
3,entry,4347,1,350.0253807,62.60406091
99,exit,4391,1,550.04,110.825
39,exit,4426,1,550.095,94.55
24,entry,4431,1,350.0353535,85.46969697
67,entry,4436,1,350.020202,118.469697
78,entry,4475,1,350.055,130.795
51,exit,4497,1,550.1,109.49
10,exit,4510,1,550.0547264,95.35820896
4,entry,4526,1,350.201005,74.79899497
61,exit,4598,1,550.0301508,100.2562814
7,exit,4599,1,550.09,84.685
72,exit,4633,1,550.1256281,113.3718593
100,entry,4647,1,350.0203046,135.284264
18,entry,4672,1,350.1010101,63.28787879
28,exit,4689,1,550.0502513,98.79899497
70,entry,4711,1,350.0351759,99.58291457
35,entry,4717,1,350.1111111,90.15151515
17,exit,4758,1,550.0050505,107.2020202
13,entry,4767,1,350.0050251,73.23115578
19,exit,4824,1,550.2575758,91.12626263
57,entry,4828,1,350.035,107.1
83,exit,4836,1,550.1055276,118.8743719
59,exit,4877,1,550.0909091,99.12121212
95,exit,4910,1,550.0753769,111.3115578
5,exit,4938,1,550.22,84.31
92,entry,4959,1,350.0151515,136.0555556
36,entry,4976,1,350.0552764,89.11557789
34,entry,4984,1,350.1818182,75.34848485
62,exit,4992,1,550.09,99.275
53,entry,5002,1,350.0150754,111.2462312
60,exit,5037,1,550.2663317,113.1758794
22,exit,5055,1,550.115,90.12
68,entry,5090,1,350,116.5125628
2,entry,5096,1,350.0858586,63.16161616
38,exit,5110,1,550.1,102.45
47,entry,5142,1,350.0555556,125.8636364
16,exit,5161,1,550.0301508,90.84924623
71,exit,5178,1,550.0151515,112.2929293
45,entry,5246,1,350.1457286,74.09547739
89,entry,5262,1,350.0050251,131.5075377
98,exit,5267,1,550.05,103.03
69,exit,5336,1,550.085,95.425
94,exit,5398,1,550.33,104.895
27,exit,5419,1,550.040201,89.06532663
1,entry,5461,1,350.11,63.95
90,entry,5471,1,350.0703518,135.2914573
ID,Event,Frame,Cell kind,Coordinates,
33,entry,1403,1,350.142132,63.8071066
43,entry,1544,1,350,68.22
88,entry,1603,1,350.0151515,137.1969697
44,entry,1639,1,350.1809045,77.14572864
77,entry,1641,1,350.1,126.94
11,entry,1647,1,350.0050505,63.62121212
32,entry,1753,1,350.1414141,71.47979798
87,entry,1762,1,350.1557789,135.919598
31,entry,1785,1,350.1055276,82.42713568
10,entry,1825,1,350.2211055,64.30653266
76,entry,1829,1,350.0150754,123.3869347
21,entry,1880,1,350.07,76.21
75,entry,1910,1,350.0100503,134.3919598
9,entry,1956,1,350.0151515,63.81313131
55,entry,2006,1,350.0603015,83.41708543
65,entry,2030,1,350.1407035,126.2713568
42,entry,2042,1,350.1094527,72.92537313
54,entry,2111,1,350.1055276,85.40201005
99,entry,2131,1,350.0353535,137.3585859
30,entry,2167,1,350.0100503,63.29648241
29,entry,2198,1,350.1055276,73.51758794
64,entry,2202,1,350.0653266,121.4723618
74,entry,2262,1,350.0251256,126.2462312
53,entry,2306,1,350.1256281,83.08542714
97,entry,2328,1,350.2575758,134.6969697
8,entry,2383,1,350.2261307,74.33165829
63,entry,2407,1,350.145,109.86
22,entry,2415,1,350.0100503,64.23115578
86,entry,2418,1,350.0653266,134.241206
73,entry,2425,1,350.1055276,121.1708543
40,entry,2491,1,350.020202,91.01010101
84,entry,2561,1,350.08,135.645
7,entry,2568,1,350.0653266,66.18592965
18,entry,2634,1,350.0351759,84.46231156
72,entry,2643,1,350.0351759,120.1155779
85,entry,2770,1,350.0304569,125.0913706
41,entry,2802,1,350.080402,74.05527638
61,entry,2804,1,350.0761421,103.4873096
33,exit,2860,1,550.035533,102.6548223
20,entry,2867,1,350.0555556,65.46464646
98,entry,2872,1,350.020202,134.7777778
51,entry,2904,1,350.0301508,94.25628141
82,entry,2952,1,350.0959596,121.3939394
43,exit,2970,1,550.2,92.84
38,entry,3026,1,350.1055276,82.58291457
44,exit,3043,1,550.18,88.365
88,exit,3054,1,550.305,102.44
28,entry,3061,1,350.1010101,63.90909091
83,entry,3064,1,350.0050761,131.6954315
11,exit,3154,1,550.1658291,86.47236181
77,exit,3155,1,550.105,102.795
60,entry,3156,1,350.1313131,112.989899
16,entry,3197,1,350.0954774,74.68341709
93,entry,3226,1,350.0050251,136.8090452
32,exit,3231,1,550.165,95.04
10,exit,3290,1,550.1859296,87.29145729
31,exit,3293,1,550.02,106.105
69,entry,3296,1,350.0050251,124.9396985
6,entry,3322,1,350.0304569,62.72081218
27,entry,3381,1,350.1262626,86.68686869
76,exit,3382,1,550.025,89.095
87,exit,3398,1,550.145,106.78
50,entry,3424,1,350.0812183,97.10659898
19,entry,3453,1,350.0808081,72.45959596
66,entry,3453,1,350.0251256,105.879397
75,exit,3457,1,550.0351759,117.1557789
55,exit,3462,1,550.0251256,97.33668342
71,entry,3496,1,350.1959799,125.6080402
65,exit,3518,1,550.0301508,107.9798995
21,exit,3526,1,550.0251256,86.67839196
95,entry,3526,1,350.010101,135.6464646
99,exit,3595,1,550.115,116.005
39,entry,3614,1,350.030303,94.21212121
42,exit,3616,1,550.035,92.33
62,entry,3647,1,350,109.3350254
25,entry,3658,1,350.0252525,83.08080808
26,entry,3662,1,350,65.39593909
54,exit,3673,1,550.1363636,102.3989899
9,exit,3699,1,550.045,85.675
64,exit,3717,1,550.0452261,115
29,exit,3775,1,550.0151515,100.7424242
90,entry,3812,1,350.0252525,121.8787879
24,entry,3834,1,350.0301508,84.26130653
97,exit,3840,1,550.23,110.125
37,entry,3851,1,350.0150754,97.51758794
30,exit,3856,1,550.0150754,91.79899497
2,entry,3926,1,350.185,75.67
53,exit,3930,1,550.075,103.65
68,entry,3947,1,350.0050505,107.1363636
17,entry,3958,1,350.0505051,62.93434343
22,exit,3979,1,550.1407035,92.25628141
70,entry,3987,1,350.1060606,136.959596
74,exit,4007,1,550.065,107.15
86,exit,4060,1,550.0452261,119.4271357
63,exit,4077,1,550.12,100.265
58,entry,4092,1,350.010101,126.2323232
36,entry,4105,1,350.030303,86.82323232
73,exit,4158,1,550.1256281,108.4422111
8,exit,4175,1,550.0201005,92.88442211
15,entry,4239,1,350.0753769,68.62311558
84,exit,4241,1,550.085,115.975
72,exit,4269,1,550.01,98.635
67,entry,4277,1,350.0150754,124.5477387
96,entry,4279,1,350.1758794,136.5829146
79,entry,4309,1,350.040404,105.3989899
18,exit,4348,1,550.04,100.635
85,exit,4382,1,550.08,116.92
48,entry,4391,1,350.010101,87.03030303
7,exit,4422,1,550.0100503,86.13567839
14,entry,4428,1,350.145,70.78
40,exit,4444,1,550.2222222,101.1969697
52,entry,4476,1,350.0251256,96.7839196
78,entry,4519,1,350.0252525,125.8232323
98,exit,4521,1,550.235,110.52
4,entry,4541,1,350.0050505,65.73232323
41,exit,4557,1,550.01,89.815
20,exit,4612,1,550.0100503,101.9949749
59,entry,4641,1,350.0707071,104.5858586
28,exit,4654,1,550.020202,89.25757576
81,entry,4664,1,350.0353535,135.8131313
82,exit,4703,1,550.0100503,113.4874372
61,exit,4724,1,550.0150754,102.3316583
3,entry,4742,1,350.0954774,66.3718593
16,exit,4761,1,550.29,88.09
34,entry,4761,1,350.080402,91.07035176
89,entry,4809,1,350.0150754,110.0100503
57,entry,4825,1,350.0351759,119.5929648
12,entry,4840,1,350.0753769,82.10552764
60,exit,4860,1,550.145,102.465
38,exit,4889,1,550.080402,90.31658291
23,entry,4944,1,350.04,70.935
92,entry,4958,1,350.0050505,137.1969697
80,entry,4969,1,350.080402,122.281407
6,exit,4973,1,550.040404,85.17171717
83,exit,4995,1,550.0351759,107.0452261
27,exit,5050,1,550.2663317,86.7839196
51,exit,5072,1,550.035,98.555
46,entry,5101,1,350.0555556,125.7727273
5,entry,5107,1,350.165,64.44
19,exit,5137,1,550.01,86.525
91,entry,5211,1,350.0251256,134.3015075
69,exit,5213,1,550.045,102.145
50,exit,5281,1,550.205,94.23
39,exit,5285,1,550.2462312,83.26633166
93,exit,5305,1,550.045,115.42
66,exit,5387,1,550.0497512,98.73134328
71,exit,5399,1,550.1306533,119.919598
25,exit,5411,1,550.0656566,84.67676768
35,entry,5443,1,350.1758794,69.06532663
56,entry,5445,1,350.015,136.665
62,exit,5486,1,550.1155779,111.7135678
ID,Event,Frame,Cell kind,Coordinates,
88,entry,1316,1,350.1708543,136.241206
33,entry,1405,1,350.2964824,66.86432161
77,entry,1450,1,350.0753769,134.5678392
11,entry,1498,1,350.0959596,64.75757576
44,entry,1559,1,350.1407035,76.48743719
87,entry,1566,1,350.0351759,134.4221106
32,entry,1613,1,350.0858586,65.02525253
43,entry,1674,1,350.1741294,77.97512438
76,entry,1689,1,350.0201005,135.6482412
55,entry,1761,1,350.1363636,81.68686869
10,entry,1798,1,350.0100503,63.40703518
64,entry,1804,1,350.201005,127.3718593
22,entry,1847,1,350.0406091,73.42639594
66,entry,1865,1,350.0505051,136.0505051
41,entry,1893,1,350.0497512,84.47761194
31,entry,1924,1,350.010101,65.96464646
74,entry,1944,1,350,120.5829146
99,entry,1979,1,350,133.705
9,entry,2032,1,350.0609137,64.25888325
42,entry,2036,1,350.07,79.79
65,entry,2096,1,350.0252525,123.0353535
52,entry,2105,1,350.0552764,90.39698492
75,entry,2106,1,350.040201,134.9949749
21,entry,2142,1,350.2160804,73.0201005
40,entry,2211,1,350.040201,86.85929648
86,entry,2211,1,350.0954774,134.0452261
8,entry,2240,1,350.1557789,63.52261307
30,entry,2313,1,350.040201,74.79899497
73,entry,2318,1,350.1859296,121.2160804
97,entry,2349,1,350.065,132.655
54,entry,2387,1,350.040404,86.05050505
20,entry,2413,1,350.0603015,64.63316583
29,entry,2503,1,350.1111111,77.51010101
63,entry,2548,1,350.0050505,116.6262626
18,entry,2556,1,350.1,67.85
96,entry,2572,1,350.1306533,128.0100503
39,entry,2590,1,350.08,93
85,entry,2614,1,350.020202,136.7424242
27,entry,2733,1,350.0558376,90.24873096
7,entry,2745,1,350.106599,64.18781726
19,entry,2773,1,350.0659898,78.1928934
72,entry,2788,1,350.0251256,120.7839196
88,exit,2790,1,550.0201005,102.839196
33,exit,2816,1,550.0452261,92.83417085
