ID,Event,Frame,Cell kind,Coordinates
77,entry,1026,1,350.4371859296482,104.63819095477389
66,entry,1225,1,350.0000000000001,94.39500000000001
99,entry,1274,1,350.1149999999998,135.47500000000005
22,entry,1354,1,350.0502512562815,63.60804020100505
87,entry,1542,1,350.0050251256283,131.12060301507546
11,entry,1705,1,350.08542713567846,64.20100502512565
88,entry,1740,1,350.01507537688457,131.25125628140694
9,entry,1818,1,350.0049999999999,67.91999999999999
55,entry,1882,1,350.0603015075379,97.77386934673365
33,entry,1924,1,350.13131313131356,70.71212121212122
52,entry,1981,1,350.18686868686876,99.81818181818177
8,entry,2026,1,350.08500000000026,67.97999999999999
86,entry,2088,1,350.54228855721396,129.95522388059703
54,entry,2143,1,350.19500000000005,89.72999999999999
77,exit,2149,1,550.1499999999999,87.65499999999994
65,entry,2160,1,350.1890547263684,105.12935323383081
44,entry,2183,1,350.05025125628134,81.67839195979899
76,entry,2201,1,350.18686868686893,115.97474747474747
43,entry,2203,1,350.07500000000005,71.41499999999989
95,entry,2203,1,350.02010050251266,134.87437185929656
41,entry,2283,1,350.02010050251243,101.4120603015076
63,entry,2298,1,350.03,116.21000000000002
75,entry,2312,1,350.06060606060606,128.29292929292927
30,entry,2351,1,350.0854271356783,89.70854271356782
31,entry,2361,1,350.0249999999998,67.165
84,entry,2431,1,350.0703517587939,109.30653266331657
64,entry,2456,1,350.0502512562816,99.95979899497482
32,entry,2505,1,350.0404040404041,84.09090909090902
10,entry,2512,1,350.11111111111086,67.48484848484848
98,entry,2513,1,350.01010101010104,137.12121212121212
66,exit,2516,1,550.0049999999999,110.74499999999998
72,entry,2570,1,350.08585858585866,116.68181818181819
74,entry,2609,1,350.02010050251243,126.75376884422114
20,entry,2677,1,350.1363636363638,64.71212121212125
19,entry,2730,1,350.09547738693476,78.02010050251255
53,entry,2757,1,350.08040201004997,99.74874371859299
42,entry,2877,1,350.05025125628146,90.24120603015079
97,entry,2900,1,350.1060606060606,134.07070707070713
99,exit,2982,1,550.1055276381908,109.75376884422109
82,entry,3031,1,350.1250000000003,118.65499999999997
61,entry,3040,1,350.0252525252525,103.82828282828284
29,entry,3065,1,350.0609137055838,71.07614213197971
28,entry,3113,1,350.07070707070704,84.16161616161617
60,entry,3178,1,350.0000000000001,111.27411167512689
22,exit,3224,1,550.0552763819094,115.60301507537692
87,exit,3224,1,550.1499999999997,105.51999999999994
39,entry,3283,1,350.10606060606074,103.26262626262624
17,entry,3321,1,350.0050505050504,74.90404040404034
73,entry,3329,1,350.0202020202019,127.8282828282828
92,entry,3400,1,350.0351758793971,113.54271356783919
88,exit,3467,1,550.0049751243776,102.27860696517408
50,entry,3515,1,350.070351758794,103.64321608040201
9,exit,3542,1,550.110552763819,94.04020100502511
86,exit,3596,1,550.0149999999999,110.11499999999998
49,entry,3669,1,350.065326633166,109.82914572864316
62,entry,3691,1,350.0050505050507,94.33333333333334
55,exit,3705,1,550.2020202020205,90.68686868686865
70,entry,3718,1,350.00000000000017,125.89447236180905
21,entry,3734,1,350.040404040404,62.26767676767682
18,entry,3768,1,350.0710659898478,71.13705583756345
11,exit,3819,1,550.029702970297,108.86138613861385
33,exit,3874,1,550.1749999999998,87.7850000000001
40,entry,3899,1,350.030303030303,88.87373737373737
71,entry,3909,1,350.05050505050525,118.64141414141415
8,exit,3919,1,550.1649999999996,98.59499999999997
52,exit,3921,1,550.0101010101005,116.68686868686869
51,entry,3935,1,350.2512562814071,102.60301507537697
76,exit,4000,1,550.0149999999999,96.50999999999998
44,exit,4073,1,550.1299999999999,82.995
54,exit,4105,1,550.0549999999998,105.35999999999997
26,entry,4136,1,350.0353535353533,88.07575757575754
16,entry,4141,1,350.05555555555566,75.75757575757576
85,entry,4206,1,350.01010101010104,128.4242424242425
58,entry,4235,1,350.09045226130695,101.30150753768847
95,exit,4272,1,550.2373737373734,85.79797979797979
65,exit,4288,1,550.0399999999996,103.05000000000003
37,entry,4350,1,350.020202020202,88.49494949494947
59,entry,4378,1,350.0964467005076,114.58883248730963
75,exit,4454,1,550.0452261306531,114.52261306532654
96,entry,4470,1,350,137.00502512562812
63,exit,4490,1,550.0858585858588,105.01515151515152
43,exit,4499,1,550.1055276381907,93.16080402010051
15,entry,4519,1,350.1319796954316,80.04060913705585
7,entry,4529,1,350.0201005025129,66.37185929648241
32,exit,4569,1,550.0703517587938,75.35678391959799
48,entry,4576,1,350.02512562814087,104.20603015075382
30,exit,4590,1,550.065326633166,113.9396984924623
41,exit,4608,1,550.065326633166,86.5678391959799
53,exit,4702,1,550.0505050505049,77.68181818181812
38,entry,4707,1,350.00507614213194,88.90862944162437
84,exit,4711,1,550.0606060606059,96.02020202020202
64,exit,4727,1,550.015,105.51499999999993
81,entry,4772,1,350.0100502512561,119.89949748743723
31,exit,4839,1,550.1300000000001,100.51999999999997
4,entry,4889,1,350,63.65829145728646
10,exit,4892,1,550.1299999999997,86.83999999999996
72,exit,4917,1,550.055,99.81500000000004
27,entry,4956,1,350.0202020202022,81.71212121212122
83,entry,4964,1,350,132.86868686868684
42,exit,4983,1,550.070351758794,84.05527638190952
35,entry,4989,1,350.01010101010087,91.59595959595957
74,exit,4998,1,550.140703517588,108.2261306532663
57,entry,5016,1,350.0505050505048,105.14141414141409
61,exit,5069,1,550.1407035175879,91.69346733668344
56,entry,5147,1,350.1557788944724,116.55276381909546
82,exit,5167,1,550.0849999999995,119.61000000000007
2,entry,5175,1,350.0050505050505,67.2676767676767
60,exit,5230,1,550.4499999999998,79.50000000000003
39,exit,5238,1,550.0050251256281,101.08040201005029
98,exit,5252,1,550.0399999999995,117.35000000000005
36,entry,5263,1,350.11557788944725,84.71859296482417
91,entry,5265,1,350.00499999999994,126.245
47,entry,5316,1,350.1055276381912,98.64321608040203
19,exit,5410,1,550.0550000000001,107.295
94,entry,5425,1,350.02010050251266,136.03517587939695
25,entry,5439,1,350.1105527638191,86.54773869346732
29,exit,5479,1,550.0201005025127,91.70351758793969
92,exit,5566,1,550.1457286432163,100.71859296482407
78,entry,5585,1,350.04020100502515,117.29145728643215
6,entry,5626,1,350.0606060606061,70.28787878787882
46,entry,5660,1,350.03015075376885,100.84924623115579
49,exit,5704,1,550.2299999999999,116.15499999999999
50,exit,5728,1,550.1299999999998,105.78499999999998
17,exit,5759,1,550.1940298507454,87.18407960199008
34,entry,5780,1,350.00500000000017,86.71999999999998
79,entry,5805,1,350.04040404040404,123.50000000000001
73,exit,5854,1,550.0599999999998,116.47999999999999
28,exit,5899,1,550.0753768844222,97.8040201005025
69,entry,5954,1,350.09045226130627,110.1608040201005
24,entry,5966,1,350,81.11557788944725
1,entry,6002,1,350.0804020100503,64.77889447236183
51,exit,6036,1,550.0845771144277,88.39800995024879
62,exit,6084,1,550.0050000000001,103.26499999999999
68,entry,6106,1,350.10606060606034,132.91919191919192
20,exit,6189,1,550.015,84.8
70,exit,6216,1,550.0502512562815,111.5477386934673
12,entry,6290,1,350.04040404040416,78.88383838383842
40,exit,6292,1,550.1600000000001,105.17500000000003
45,entry,6342,1,350.10101010101016,101.05555555555556
26,exit,6404,1,550.0599999999997,97.23499999999997
80,entry,6409,1,350.00502512562826,131.46231155778887
18,exit,6450,1,550.2249999999996,87.39499999999998
5,entry,6474,1,350.0552763819095,64.84924623115575
97,exit,6509,1,550.0502512562813,122.40703517587944
89,entry,6519,1,350.0299999999999,115.73
71,exit,6554,1,550.171717171717,104.29797979797978
23,entry,6573,1,350.03517587939683,90.0954773869347
58,exit,6578,1,550.0753768844221,90.79899497487439
14,entry,6679,1,350.25500000000005,78.75000000000001
85,exit,6687,1,550.0500000000003,104.30499999999998
16,exit,6708,1,550.1959798994975,84.9497487437186
67,entry,6712,1,350.01507537688434,100.43718592964824
37,exit,6746,1,550.05,96.32999999999997
93,entry,6758,1,350.0450000000001,134.70999999999998
21,exit,6854,1,550.1499999999997,86.155
96,exit,6918,1,550.0699999999998,112.03499999999997
59,exit,6948,1,550.1557788944724,96.24120603015076
13,entry,6990,1,350.04499999999996,70.86000000000003
90,entry,7008,1,350.0251256281406,115.49246231155773
15,exit,7091,1,550.0954773869342,100.82914572864318
38,exit,7101,1,550.277777777778,78.28787878787881
3,entry,7166,1,350.05025125628157,65.42211055276383
100,entry,7193,1,350.0201005025125,134.30653266331657
48,exit,7195,1,550.0804020100502,90.51256281407036
81,exit,7236,1,550.0854271356786,109.29648241206029
7,exit,7416,1,550.0753768844219,94.06532663316581
4,exit,7430,1,550.1293532338307,111.9253731343284
35,exit,7572,1,550.0954773869341,86.24623115577893
57,exit,7645,1,550.0746268656717,102.10447761194033
27,exit,7658,1,550.1105527638191,88.38693467336677
83,exit,7810,1,550.1809045226125,111.74874371859302
2,exit,7906,1,550.0100502512557,87.1859296482412
91,exit,7911,1,550.2311557788946,121.31658291457286
36,exit,7927,1,550.0050251256282,106.12060301507532
25,exit,8127,1,550.1799999999998,91.61499999999998
47,exit,8366,1,550.0251256281407,104.24120603015076
56,exit,8447,1,550.0150753768842,123.4673366834171
6,exit,8450,1,550.050251256281,80.66834170854271
79,exit,8582,1,550.1005025125626,134.93969849246224
24,exit,9411,1,550.0202020202013,93.40909090909093
34,exit,9720,1,550.0609137055843,117.07106598984767
ID,Event,Frame,Cell kind,Coordinates
66,entry,1367,1,350.1094527363187,89.33830845771148
99,entry,1501,1,350.24120603015075,135.7587939698492
22,entry,1510,1,350.1105527638192,72.3467336683417
55,entry,1561,1,350.24378109452726,85.26865671641792
11,entry,1624,1,350.0100000000002,64.55499999999999
97,entry,1658,1,350.0452261306535,136.06532663316588
77,entry,1706,1,350.05527638190966,126.00000000000003
33,entry,1747,1,350.00502512562815,75.38190954773872
10,entry,1865,1,350.07537688442216,62.849246231155774
31,entry,1872,1,350.0301507537689,73.36683417085429
98,entry,1952,1,350.1155778894472,132.47738693467346
88,entry,2056,1,350.15999999999985,132.945
32,entry,2090,1,350.03517587939706,65.89447236180905
43,entry,2148,1,350.0804020100504,83.07537688442211
87,entry,2189,1,350.0000000000003,123.37
44,entry,2247,1,350.1500000000001,80.41499999999999
75,entry,2312,1,350.0452261306533,114.95477386934674
65,entry,2317,1,350.03500000000014,103.96499999999996
42,entry,2335,1,350.1256281407036,71.75376884422111
21,entry,2387,1,350.0202020202019,62.86868686868688
86,entry,2422,1,350.1464646464648,129.1464646464647
74,entry,2426,1,350.045,113.70500000000001
53,entry,2492,1,350.0552763819096,86.47236180904524
85,entry,2504,1,350.0101010101012,104.28282828282829
96,entry,2539,1,350.0203045685279,137.2284263959392
40,entry,2576,1,350.1708542713565,95.10552763819096
66,exit,2582,1,550.1507537688443,98.8040201005025
54,entry,2619,1,350.0505050505053,77.81818181818183
30,entry,2632,1,350.0552763819096,63.000000000000014
62,entry,2695,1,350.02525252525254,120.57575757575752
76,entry,2757,1,350.05050505050474,105.14646464646466
84,entry,2810,1,350.01010101010115,131.71717171717174
64,entry,2904,1,350.03517587939706,116.80402010050246
