ID,Event,Frame,Cell kind,Coordinates,
8,entry,2479,1,350.030303,63
28,entry,2503,1,350.0301508,85.15577889
72,entry,2505,1,350.0101523,122.4619289
53,entry,2569,1,350.0304569,102.4263959
95,entry,2607,1,350.0454545,135.8888889
17,entry,2618,1,350.0151515,73.27272727
33,exit,2631,1,550.18,95.26
40,entry,2714,1,350.0101523,97.29441624
71,entry,2729,1,350,115.2929293
22,exit,2741,1,550.0603015,90.67336683
99,exit,2794,1,550.095,99.955
6,entry,2795,1,350.0150754,64.16582915
83,entry,2841,1,350.1218274,137.071066
88,exit,2843,1,550.1256281,108.0603015
82,entry,2844,1,350.0707071,119.3181818
27,entry,2854,1,350.0151515,88.23737374
32,exit,2854,1,550.1507538,91.01507538
76,exit,2902,1,550.0150754,115.1105528
44,exit,2932,1,550.1708543,95.73869347
16,entry,2961,1,350.0757576,82.77777778
66,entry,2981,1,350,103.919598
98,exit,2986,1,550.015,108.875
93,entry,2994,1,350.0152284,118.4314721
26,entry,2999,1,350.040404,72.93939394
21,exit,3007,1,550.1005025,94.12562814
31,exit,3052,1,550.0904523,82.37688442
80,entry,3060,1,350.0656566,131.6363636
77,exit,3079,1,550.005,109.695
43,exit,3133,1,550.125,99.185
11,exit,3156,1,550.0646766,87.93034826
30,exit,3199,1,550.1919192,109.1969697
5,entry,3210,1,350.035533,62.52284264
92,entry,3225,1,350.0606061,135.3333333
15,entry,3227,1,350.0761421,72.25380711
39,entry,3242,1,350.0203046,84.11675127
51,entry,3249,1,350.040404,96.5
10,exit,3270,1,550.1256281,84.98994975
87,exit,3281,1,550.1343284,98
86,exit,3344,1,550.1758794,116.5628141
9,exit,3376,1,550.04,89.48
81,entry,3388,1,350.0954774,113.6080402
69,entry,3389,1,350.0507614,136.071066
97,exit,3389,1,550.1507538,104.2211055
36,entry,3433,1,350.1005025,83.36683417
64,entry,3466,1,350.035,103.605
65,exit,3470,1,550.0201005,115.7939698
75,exit,3470,1,550.0301508,100.919598
20,exit,3489,1,550.0201005,87.28140704
70,entry,3523,1,350.040404,121.0151515
14,entry,3542,1,350.0609137,66.76142132
54,exit,3557,1,550.2914573,106.7738693
19,exit,3598,1,550.05,91.95
38,entry,3599,1,350.020202,91.70707071
23,entry,3631,1,350.0505051,79.34848485
68,entry,3632,1,350.0152284,127.4010152
29,exit,3683,1,550.2020202,99.36363636
85,exit,3690,1,550.0954774,109.1356784
18,exit,3735,1,550.2189055,87.80099502
4,entry,3758,1,350.0454545,63.45959596
91,entry,3770,1,350.035533,136.5888325
63,entry,3821,1,350.0603015,111.1055276
74,exit,3829,1,550.02,97.205
96,exit,3840,1,550.18,108.69
67,entry,3867,1,350.0909091,120
2,entry,3895,1,350.1105528,76.62311558
50,entry,3912,1,350.010101,89.5959596
41,exit,3931,1,550.065,90.515
84,exit,3932,1,550.165,107.73
52,entry,4006,1,350.1212121,126.7828283
42,exit,4034,1,550.16,95.2
55,entry,4045,1,350.1060606,95.95454545
73,exit,4050,1,550.0301508,105.5125628
7,exit,4080,1,550.055,84.52
35,entry,4106,1,350.2777778,73.74747475
94,exit,4112,1,550.255,115.41
25,entry,4117,1,350.1010101,62.84848485
90,entry,4163,1,350.0858586,136.4191919
28,exit,4172,1,550.0656566,91.93434343
59,entry,4181,1,350.0201005,102.1909548
53,exit,4216,1,550.1542289,104.9651741
49,entry,4232,1,350.085,85.915
40,exit,4265,1,550.16,94.235
72,exit,4282,1,550.2160804,116.4773869
61,entry,4327,1,350.0552764,113.1155779
79,entry,4336,1,350.0351759,126.1507538
71,exit,4344,1,550.01,102.48
8,exit,4361,1,550.2323232,83.61616162
46,entry,4370,1,350.0909091,74.22727273
95,exit,4408,1,550.1105528,113.9396985
17,exit,4435,1,550.07,95.29
37,entry,4455,1,350.0251256,97.05527638
82,exit,4493,1,550,105.7474747
100,entry,4499,1,350.0954774,134.8944724
3,entry,4527,1,350.0904523,64.55778894
27,exit,4528,1,550.25,89.035
93,exit,4562,1,550.02,114.47
6,exit,4611,1,550.03,98.985
48,entry,4613,1,350.0552764,122.2864322
34,entry,4656,1,350.03,78.625
47,entry,4665,1,350.0909091,89.2020202
58,entry,4683,1,350.03,102.085
57,entry,4704,1,350.0151515,113.2777778
16,exit,4716,1,550.2777778,99.07070707
78,entry,4733,1,350.0552764,135.718593
83,exit,4745,1,550.0150754,111.3718593
24,entry,4763,1,350.0904523,68.31658291
26,exit,4768,1,550.15,85.14
80,exit,4808,1,550.1144279,100.3084577
15,exit,4882,1,550.2211055,81.29648241
39,exit,4890,1,550.0050251,95.17085427
60,entry,4915,1,350.0201005,125.6231156
92,exit,4923,1,550.005,110.82
66,exit,4989,1,550.120603,95
56,entry,5011,1,350.1969697,135.7626263
5,exit,5022,1,550.0858586,82.51010101
12,entry,5084,1,350.0502513,71.66331658
51,exit,5096,1,550.0351759,101.0351759
69,exit,5099,1,550.080402,114.1758794
36,exit,5121,1,550.0703518,84.31155779
13,entry,5184,1,350.0351759,64.91959799
81,exit,5198,1,550.1,105.79
14,exit,5227,1,550.0696517,92.56716418
89,entry,5233,1,350.0050251,134.4773869
70,exit,5284,1,550.0854271,112.2663317
23,exit,5334,1,550.120603,89.7638191
38,exit,5358,1,550.06,103.67
1,entry,5363,1,350.1256281,64.13567839
50,exit,5426,1,550.15,91.975
68,exit,5488,1,550.080402,111.4321608
ID,Event,Frame,Cell kind,Coordinates,
33,entry,1230,1,350.2979798,65.48989899
99,entry,1300,1,350.0150754,136.3517588
44,entry,1336,1,350.0151515,67.64141414
88,entry,1423,1,350.1306533,135.120603
43,entry,1433,1,350.095,75.05
32,entry,1473,1,350.0456853,64.55837563
77,entry,1506,1,350.0050251,124.4371859
55,entry,1575,1,350.0854271,79.54271357
87,entry,1588,1,350.1055276,125.3668342
22,entry,1595,1,350.015,69.65
98,entry,1605,1,350.15,136.51
11,entry,1688,1,350.0909091,63.46969697
66,entry,1692,1,350.160804,122.798995
42,entry,1694,1,350.075,83.955
21,entry,1719,1,350.1161616,74.31818182
86,entry,1733,1,350.1472081,133.6446701
76,entry,1814,1,350.030303,121.3535354
53,entry,1833,1,350.0502513,89.90452261
97,entry,1838,1,350.0862944,136.6294416
10,entry,1847,1,350.0251256,64.46231156
31,entry,1851,1,350.045,77.685
65,entry,1949,1,350.025,118.81
95,entry,1949,1,350.0502513,134.281407
30,entry,1980,1,350.0353535,78.86868687
29,entry,1983,1,350.0100503,91.37688442
9,entry,1994,1,350.0854271,63.26130653
75,entry,2053,1,350.0707071,122.7979798
85,entry,2076,1,350.1269036,135.8324873
19,entry,2134,1,350,78.08542714
83,entry,2218,1,350.1005025,122.2964824
8,entry,2238,1,350.040201,63.61809045
41,entry,2239,1,350.0606061,94.15656566
94,entry,2275,1,350.0050761,135.4010152
20,entry,2280,1,350.0862944,79.82233503
82,entry,2383,1,350.1658291,118.1457286
74,entry,2418,1,350.0050505,102.2525253
17,entry,2421,1,350.1010101,73.31313131
7,entry,2473,1,350.1167513,63.65989848
72,entry,2549,1,350.0454545,120.0050505
84,entry,2607,1,350.0452261,136.1758794
33,exit,2620,1,550.0251256,102.3668342
18,entry,2621,1,350.0353535,97.62121212
28,entry,2629,1,350.0505051,87.03030303
15,entry,2666,1,350.030303,73.47979798
99,exit,2698,1,550.1809045,114.1306533
44,exit,2730,1,550.0452261,89.73366834
80,entry,2748,1,350.0707071,120.1515152
6,entry,2772,1,350.0151515,65.42929293
43,exit,2775,1,550.085,100.35
71,entry,2836,1,350.1370558,132.3096447
73,entry,2842,1,350.1319797,106.2994924
88,exit,2842,1,550.080402,108.0452261
27,entry,2910,1,350.0050505,77.8030303
32,exit,2915,1,550.160804,91.25125628
87,exit,2918,1,550.281407,115.3768844
96,entry,2962,1,350.030303,134.0050505
77,exit,2966,1,550.06,101.21
16,entry,2982,1,350.030303,65.67676768
54,entry,2982,1,350.0656566,99.1010101
55,exit,3025,1,550.1356784,86.27638191
98,exit,3025,1,550.2777778,113.2222222
59,entry,3033,1,350.0954774,118.2261307
42,exit,3080,1,550.0100503,99.29648241
86,exit,3124,1,550.2272727,117.7020202
4,entry,3126,1,350.0862944,66.91370558
22,exit,3141,1,550.07,90.5
52,entry,3157,1,350.020202,92.11616162
64,entry,3165,1,350.2284264,104.6598985
66,exit,3188,1,550.0904523,104.678392
93,entry,3197,1,350.0150754,135.1557789
70,entry,3228,1,350.0507614,116.0406091
76,exit,3244,1,550.045,114.465
11,exit,3268,1,550.040201,84.19095477
21,exit,3273,1,550.0452261,96.79396985
5,entry,3315,1,350.1116751,63.12182741
97,exit,3364,1,550.0746269,106.9850746
31,exit,3372,1,550.1407035,91.71356784
39,entry,3436,1,350.005,101.93
26,entry,3443,1,350.0505051,87.53030303
81,entry,3447,1,350.1167513,121.5380711
58,entry,3466,1,350.0603015,111.0100503
30,exit,3469,1,550.1767677,96.45454545
91,entry,3473,1,350,136.8375635
53,exit,3477,1,550.09,116.775
37,entry,3501,1,350.0858586,79.17676768
10,exit,3513,1,550.02,84.345
95,exit,3540,1,550.1658291,108.9497487
29,exit,3564,1,550.0603015,95.77889447
14,entry,3583,1,350.0353535,63.14646465
69,entry,3601,1,350.0558376,125.5329949
65,exit,3662,1,550.0348259,103.60199
9,exit,3697,1,550.1859296,83.25628141
68,entry,3711,1,350.0653266,109.8994975
85,exit,3722,1,550.1256281,112.9095477
40,entry,3735,1,350.1055276,97.45226131
75,exit,3743,1,550.1,93.565
38,entry,3779,1,350.0252525,88.31313131
25,entry,3807,1,350.0201005,67.87939698
41,exit,3829,1,550.165,103.735
92,entry,3846,1,350.0656566,135.6060606
57,entry,3852,1,350.0452261,112.7135678
19,exit,3855,1,550.1005025,87.09045226
83,exit,3865,1,550.04,115.345
74,exit,3920,1,550.0301508,104.4924623
24,entry,3934,1,350.040201,80.77386935
20,exit,3945,1,550.0100503,85.91457286
63,entry,3968,1,350.0757576,122.5707071
17,exit,3999,1,550.120603,99.06030151
12,entry,4011,1,350.0050505,64.87373737
79,entry,4049,1,350.0703518,134.5527638
8,exit,4070,1,550.025,86.905
94,exit,4091,1,550.015,111.35
35,entry,4117,1,350.0959596,91.69191919
82,exit,4131,1,550.1060606,98.71212121
36,entry,4171,1,350.1212121,81.55555556
7,exit,4183,1,550.040201,88.87939698
23,entry,4201,1,350.0653266,71.0201005
72,exit,4202,1,550.125,109.4
50,entry,4234,1,350.0904523,100.638191
18,exit,4275,1,550,97.595
84,exit,4288,1,550.0696517,115.1243781
56,entry,4327,1,350.0201005,127.8291457
3,entry,4345,1,350.080402,63.37688442
15,exit,4366,1,550.0301508,89.42713568
28,exit,4372,1,550.025,105.335
67,entry,4378,1,350.0150754,110.8944724
45,entry,4410,1,350.0558376,74.28426396
80,exit,4439,1,550.035,115.095
100,entry,4465,1,350.0954774,135.4572864
73,exit,4470,1,550.0904523,100.5025126
6,exit,4482,1,550.0703518,88.24120603
34,entry,4486,1,350.0252525,93.01010101
60,entry,4551,1,350.025,114.325
62,entry,4559,1,350.0452261,102.959799
71,exit,4574,1,550.0252525,110.4393939
54,exit,4588,1,550.1708543,97.77386935
16,exit,4640,1,550.106599,84.03553299
78,entry,4658,1,350.120603,121.0100503
51,entry,4669,1,350.0653266,88.06532663
59,exit,4675,1,550.120603,107.4422111
2,entry,4686,1,350.03,64.88
27,exit,4709,1,550.115,96.125
89,entry,4711,1,350.1507538,136.8090452
46,entry,4724,1,350.0351759,77.06532663
4,exit,4775,1,550.1969697,89.16161616
64,exit,4778,1,550.0298507,107.7960199
52,exit,4850,1,550.2060302,94.75879397
61,entry,4853,1,350.075,125.775
96,exit,4878,1,550.0603015,113.8140704
39,exit,4944,1,550.1407035,86.77889447
70,exit,4949,1,550.040201,101.839196
90,entry,4973,1,350.1708543,136.040201
13,entry,5016,1,350.1005025,65.33668342
58,exit,5031,1,550.16,98.97
93,exit,5060,1,550.0452261,114.7336683
5,exit,5086,1,550.055,89.345
26,exit,5167,1,550.0502513,101.0753769
81,exit,5187,1,550.0301508,111.879397
47,entry,5193,1,350.0505051,64.5
14,exit,5234,1,550.0753769,88.92964824
68,exit,5276,1,550.0954774,100.758794
91,exit,5372,1,550.040404,109.3535354
37,exit,5420,1,550.0251256,95.1758794
1,entry,5475,1,350.0151515,62.96464646
ID,Event,Frame,Cell kind,Coordinates,
33,entry,1308,1,350.1055276,65.02512563
99,entry,1407,1,350.0252525,137.2070707
44,entry,1426,1,350.278607,70.44278607
88,entry,1474,1,350.1809045,128.080402
22,entry,1492,1,350.0502513,67.87939698
32,entry,1529,1,350.04,81.3
11,entry,1579,1,350.0353535,64.14646465
98,entry,1584,1,350.005,135.98
77,entry,1593,1,350.080402,121.4170854
21,entry,1652,1,350.020202,74.53030303
43,entry,1679,1,350.0753769,85.01507538
76,entry,1689,1,350.105,125.44
10,entry,1719,1,350.0150754,63.18592965
97,entry,1769,1,350.0954774,136.879397
42,entry,1795,1,350.0555556,87.45959596
31,entry,1821,1,350.080402,73.16080402
75,entry,1840,1,350.1507538,117.1859296
87,entry,1845,1,350.02,127.19
9,entry,1907,1,350.0351759,64.98492462
30,entry,1910,1,350.080402,81.96984925
74,entry,1948,1,350.1356784,130.9748744
66,entry,1952,1,350.030303,113.9848485
41,entry,1996,1,350.0201005,93.34673367
19,entry,2052,1,350.0050505,70.83838384
86,entry,2060,1,350.0050251,135.4924623
40,entry,2065,1,350.195,82.47
84,entry,2120,1,350.0959596,121.8888889
20,entry,2131,1,350.0150754,63.17085427
85,entry,2206,1,350.1666667,134.8686869
29,entry,2233,1,350.035533,81.93401015
73,entry,2257,1,350.1370558,102.6497462
18,entry,2339,1,350.0351759,73.56281407
63,entry,2371,1,350.0765306,110.0153061
95,entry,2371,1,350.0252525,135.5151515
83,entry,2416,1,350.0252525,122.0353535
8,entry,2463,1,350.0656566,67.34343434
54,entry,2494,1,350.0050251,99.03015075
28,entry,2593,1,350.106599,89.82233503
96,entry,2597,1,350.0456853,133.9543147
33,exit,2616,1,550.201005,85
6,entry,2638,1,350.127551,62.94897959
65,entry,2648,1,350.0606061,105.1868687
17,entry,2702,1,350.040404,73.95454545
44,exit,2740,1,550.1407035,89.88944724
88,exit,2750,1,550.24,109.345
81,entry,2756,1,350.035533,120.9441624
16,entry,2823,1,350.010101,89.76767677
93,entry,2829,1,350.0456853,135.5786802
22,exit,2832,1,550.1708543,91.84422111
72,entry,2875,1,350.0555556,123.4444444
32,exit,2904,1,550.1055276,101.4974874
7,entry,2923,1,350.1071429,63.98469388
11,exit,2947,1,550.0808081,88.33838384
99,exit,2956,1,550.03,114
50,entry,2974,1,350.0151515,102.5606061
15,entry,2984,1,350.1306533,84.50753769
26,entry,3032,1,350.0909091,67.36868687
21,exit,3042,1,550.02,83.58
77,exit,3047,1,550.14,105.945
43,exit,3069,1,550.1256281,94.65829146
61,entry,3082,1,350,111.0909091
94,entry,3106,1,350.0909091,136.6010101
98,exit,3120,1,550.0959596,116.4545455
80,entry,3127,1,350.0050761,123.2994924
5,entry,3142,1,350.030303,64.46464646
42,exit,3147,1,550.1959799,84.04522613
76,exit,3178,1,550.165,99.075
10,exit,3233,1,550.0904523,87.3919598
97,exit,3238,1,550.0954774,115.8743719
37,entry,3275,1,350.1319797,75.42639594
75,exit,3286,1,550.075,99.4
53,entry,3314,1,350.0050251,100.1557789
3,entry,3331,1,350.0151515,64.05050505
27,entry,3348,1,350.0251256,87.84924623
31,exit,3351,1,550.0653266,91.44221106
87,exit,3355,1,550.22,112.825
71,entry,3382,1,350.035,123.295
62,entry,3384,1,350.0552764,110.2613065
30,exit,3441,1,550.035,97.99
74,exit,3457,1,550.095,117.04
92,entry,3518,1,350.1507538,136.5879397
66,exit,3519,1,550.0904523,94.46231156
86,exit,3543,1,550.1767677,112.3989899
25,entry,3544,1,350.0150754,76.23115578
39,entry,3553,1,350.010101,100.1565657
14,entry,3560,1,350.0353535,64.17676768
9,exit,3585,1,550.1155779,87.86432161
40,exit,3613,1,550.25,102.63
60,entry,3618,1,350.1,112.05
41,exit,3681,1,550.1005025,112.4271357
19,exit,3696,1,550.245,91.71
55,entry,3728,1,350.0201005,89.63819095
82,entry,3737,1,350.1212121,125.9848485
58,entry,3771,1,350.0954774,111.6834171
35,entry,3775,1,350.0854271,77.44221106
73,exit,3777,1,550.07,102.9
29,exit,3797,1,550.03,91.355
4,entry,3846,1,350.0050505,63.74242424
84,exit,3875,1,550.035,113.025
91,entry,3891,1,350.1414141,136.3838384
20,exit,3915,1,550.1212121,84.25757576
63,exit,3920,1,550.035,100.885
51,entry,3957,1,350.0964467,89.5786802
18,exit,3988,1,550.04,92.745
69,entry,3996,1,350,114.4494949
85,exit,4002,1,550.0753769,113.5427136
13,entry,4062,1,350,76.15075377
54,exit,4080,1,550.175,96.12
95,exit,4096,1,550.04,109.385
78,entry,4112,1,350.0150754,125.6130653
38,entry,4119,1,350.080402,90.44221106
8,exit,4174,1,550.18,89.075
70,entry,4189,1,350.0100503,105.0552764
83,exit,4205,1,550.0746269,111.7661692
28,exit,4220,1,550.0904523,99.04522613
52,entry,4260,1,350.0301508,90.73366834
2,entry,4281,1,350.1060606,63.5959596
6,exit,4297,1,550.0904523,87.98994975
24,entry,4318,1,350,76.85858586
90,entry,4318,1,350.0101523,134.0406091
65,exit,4334,1,550.2587065,109.0149254
57,entry,4369,1,350,118.395
17,exit,4374,1,550.1507538,97.94974874
7,exit,4459,1,550.1708543,91.01005025
81,exit,4466,1,550.06,105.345
34,entry,4502,1,350.0653266,67.11557789
36,entry,4510,1,350.0252525,87.24747475
79,entry,4526,1,350.0505051,134.7828283
96,exit,4527,1,550.13,112.19
26,exit,4569,1,550.08,89.895
67,entry,4618,1,350.0351759,106.758794
16,exit,4619,1,550.07,100.79
72,exit,4658,1,550.1306533,115.4874372
1,entry,4683,1,350.055,63.24
15,exit,4688,1,550.055,90.96
49,entry,4721,1,350,96.86432161
50,exit,4721,1,550.085,106.635
59,entry,4730,1,350,85.94472362
68,entry,4751,1,350.0050505,133.6717172
80,exit,4783,1,550.2272727,97.00505051
56,entry,4805,1,350.010101,110.6818182
93,exit,4815,1,550.06,111.86
5,exit,4857,1,550.0301508,88.04020101
47,entry,4863,1,350.0452261,119.6884422
61,exit,4892,1,550.155,104.88
23,entry,4906,1,350.0603015,66.84422111
48,entry,4939,1,350.005,79.4
94,exit,4953,1,550.025,114
37,exit,4966,1,550.1256281,85.47236181
53,exit,4977,1,550.085,99.945
45,entry,4990,1,350.030303,126.6262626
89,entry,5070,1,350.0656566,134.6212121
27,exit,5075,1,550.1155779,96.20100503
62,exit,5093,1,550.0954774,110.9045226
12,entry,5140,1,350.0954774,64.68341709
71,exit,5184,1,550.17,103.17
3,exit,5244,1,550.0552764,93.94472362
60,exit,5245,1,550.02,113.24
25,exit,5326,1,550.05,99.715
100,entry,5360,1,350.0904523,135.4020101
14,exit,5364,1,550.0100503,85.79396985
92,exit,5392,1,550.025,109.74
46,entry,5405,1,350.0603015,63.28140704
35,exit,5465,1,550.0351759,91.4321608
ID,Event,Frame,Cell kind,Coordinates,
33,entry,1250,1,350.120603,64.82914573
99,entry,1259,1,350.1515152,136.8737374
44,entry,1327,1,350.0653266,73.83919598
22,entry,1362,1,350.1005025,63.87939698
88,entry,1404,1,350.321608,133.2512563
32,entry,1434,1,350.0301508,74.98994975
77,entry,1497,1,350.1809045,134.1055276
11,entry,1522,1,350.0505051,63.65151515
43,entry,1527,1,350.01,81.095
66,entry,1597,1,350.0656566,133.6262626
21,entry,1605,1,350.06,74.26
42,entry,1612,1,350.05,85.75
75,entry,1674,1,350.3065327,122.8994975
10,entry,1679,1,350.1161616,63.41414141
98,entry,1689,1,350.0653266,134.3969849
20,entry,1716,1,350.0100503,77.74371859
55,entry,1753,1,350.0603015,91.65326633
9,entry,1791,1,350.0100503,66.81407035
97,entry,1826,1,350.0555556,136.0555556
31,entry,1830,1,350,79.355
76,entry,1851,1,350.0603015,124.5527638
19,entry,1884,1,350.0507614,66.20812183
41,entry,1896,1,350.1658291,91.18592965
53,entry,1974,1,350.1161616,85.04545455
74,entry,1976,1,350.201005,119.638191
8,entry,1988,1,350.1262626,64.36363636
86,entry,2032,1,350.0447761,128.1791045
30,entry,2063,1,350.175,78.205
87,entry,2141,1,350.0050251,136.4824121
73,entry,2153,1,350,110.4824121
18,entry,2162,1,350.0050251,64.79899497
40,entry,2199,1,350.0653266,96.54271357
29,entry,2200,1,350.0050761,81.35025381
84,entry,2220,1,350.1515152,122.1313131
7,entry,2337,1,350.0505051,66.68686869
71,entry,2403,1,350.0201005,108.7135678
95,entry,2404,1,350.0253807,123.2893401
28,entry,2451,1,350.0454545,84.18686869
96,entry,2493,1,350.0204082,136.5714286
17,entry,2515,1,350.1370558,64.04060914
39,entry,2551,1,350.0252525,101.5606061
99,exit,2595,1,550.0050505,104.6969697
83,entry,2608,1,350.0454545,116.0959596
27,entry,2642,1,350.0456853,78.68527919
33,exit,2657,1,550.0049751,93.26368159
88,exit,2671,1,550.135,116.495
6,entry,2682,1,350.035533,64.75634518
51,entry,2687,1,350.0656566,91.93434343
85,entry,2699,1,350.0757576,124.6060606
44,exit,2723,1,550.0703518,102.7638191
32,exit,2795,1,550.0603015,111.8040201
94,entry,2810,1,350.0406091,134.4263959
22,exit,2819,1,550.035,92.59
16,entry,2823,1,350.0761421,67.76142132
64,entry,2841,1,350.0505051,103.5959596
77,exit,2874,1,550.12,119.54
43,exit,2893,1,550.065,102.64
11,exit,2931,1,550.0150754,89.38693467
5,entry,2945,1,350.0050505,65.36868687
66,exit,2967,1,550.0298507,110.6965174
38,entry,2990,1,350.2261307,96.13567839
61,entry,3007,1,350.1414141,115.4848485
21,exit,3024,1,550.040201,95.91457286
42,exit,3050,1,550.005,114.18
15,entry,3054,1,350.030303,87.90909091
10,exit,3066,1,550.1094527,84.32835821
82,entry,3086,1,350,122.3265306
4,entry,3105,1,350.0151515,63.17676768
20,exit,3135,1,550.2238806,98.16915423
75,exit,3142,1,550.0201005,113.1557789
72,entry,3163,1,350.0603015,101.0703518
9,exit,3187,1,550.07,81.605
81,entry,3211,1,350.0656566,123.4393939
55,exit,3236,1,550.030303,100.1262626
98,exit,3245,1,550.0656566,111.4848485
25,entry,3246,1,350.1818182,75.68181818
93,entry,3256,1,350.0507614,136.5076142
14,entry,3257,1,350.0606061,86.66666667
31,exit,3310,1,550.005,87.615
76,exit,3344,1,550.0703518,109.3768844
41,exit,3393,1,550,99.355
69,entry,3398,1,350,119.3908629
13,entry,3422,1,350.1015228,65.1319797
19,exit,3423,1,550.1868687,85.33838384
80,entry,3444,1,350.0201005,131.4070352
97,exit,3451,1,550.080402,110.4874372
65,entry,3464,1,350.0653266,106.5326633
24,entry,3502,1,350.1522843,82.76142132
53,exit,3512,1,550.0696517,95.9800995
52,entry,3555,1,350.0101523,98.49238579
86,exit,3555,1,550.11,108.665
8,exit,3561,1,550.065,87.49
92,entry,3625,1,350.0659898,134.8426396
30,exit,3632,1,550.1565657,99.0959596
3,entry,3644,1,350.020202,64.99494949
59,entry,3664,1,350.0502513,116.7437186
18,exit,3692,1,550.3266332,82.79396985
12,entry,3711,1,350,79.95454545
74,exit,3739,1,550.0100503,103.1306533
50,entry,3759,1,350.0251256,90.67839196
68,entry,3771,1,350.030303,128.8232323
7,exit,3779,1,550.1105528,89.04020101
29,exit,3834,1,550.0248756,101.2288557
40,exit,3860,1,550.035,80.12
84,exit,3860,1,550.160804,111.8693467
48,entry,3896,1,350.0454545,115.9646465
73,exit,3923,1,550.085,92.31
78,entry,3929,1,350.0152284,136.6954315
37,entry,3935,1,350.0304569,73.11167513
87,exit,3972,1,550.1256281,103.7286432
79,entry,4026,1,350.0301508,123.9447236
23,entry,4034,1,350.010101,62.86868687
28,exit,4034,1,550.0150754,89.29145729
70,entry,4045,1,350.0456853,107.2233503
62,entry,4086,1,350.0653266,87.3919598
71,exit,4128,1,550.1457286,106.0050251
17,exit,4146,1,550.115,95.045
35,entry,4194,1,350.0050761,76.01015228
91,entry,4194,1,350.0050505,132.9393939
95,exit,4233,1,550.0653266,113.6532663
27,exit,4245,1,550.0753769,89.57788945
2,entry,4301,1,350.0351759,65.30150754
39,exit,4306,1,550.025,105.16
6,exit,4314,1,550.2039801,81.00497512
26,entry,4342,1,350.035,100.81
100,entry,4369,1,350.020202,134.989899
51,exit,4374,1,550.07,93.98
58,entry,4401,1,350.05,117.195
83,exit,4402,1,550.1356784,108.4221106
16,exit,4436,1,550.15,83.095
57,entry,4454,1,350.0452261,83.90452261
96,exit,4484,1,550.13,111.17
64,exit,4502,1,550.015,95.73
49,entry,4537,1,350.0151515,75.81818182
47,entry,4542,1,350.0351759,106.1457286
38,exit,4566,1,550.0452261,85.13567839
85,exit,4581,1,550.08,113.035
89,entry,4588,1,350.055,119.38
34,entry,4589,1,350.1767677,67.38888889
36,entry,4604,1,350.035,93.88
61,exit,4619,1,550.0149254,95.50248756
94,exit,4664,1,550.0959596,112.1818182
67,entry,4673,1,350.1060606,130.0050505
5,exit,4717,1,550.0597015,84.73134328
82,exit,4718,1,550.0703518,99.1758794
93,exit,4779,1,550.31,111.87
54,entry,4787,1,350.13,134.195
46,entry,4814,1,350.055,68.31
15,exit,4835,1,550.01,87.945
72,exit,4853,1,550.0099502,101.2985075
81,exit,4926,1,550.0653266,109.1809045
25,exit,4932,1,550.0555556,90.47474747
60,entry,4952,1,350.0150754,134.7537688
69,exit,5008,1,550.079602,95.95024876
1,entry,5011,1,350.06,63.43
80,exit,5037,1,550.0904523,111.4623116
4,exit,5072,1,550.0201005,86.80904523
92,exit,5125,1,550.01,104.79
90,entry,5148,1,350.0353535,136.7171717
14,exit,5179,1,550.1105528,93.27135678
65,exit,5233,1,550.0904523,104.5477387
13,exit,5268,1,550.0502513,86.53768844
24,exit,5332,1,550.16,96.885
59,exit,5412,1,550.0703518,108.7889447
52,exit,5463,1,550.1407035,94.54271357
ID,Event,Frame,Cell kind,Coordinates,
99,entry,1278,1,350.0505051,135.5151515
33,entry,1297,1,350.1105528,64.43718593
32,entry,1385,1,350.155,67.16
98,entry,1394,1,350.1818182,135.8787879
22,entry,1465,1,350.1319797,64.08121827
77,entry,1496,1,350.0351759,131.9145729
44,entry,1529,1,350.2039801,78.1840796
21,entry,1566,1,350.0502513,64.46733668
88,entry,1585,1,350.0505051,132.5909091
31,entry,1636,1,350.165,74.645
43,entry,1683,1,350.1155779,86.03517588
11,entry,1700,1,350.0351759,63.45728643
87,entry,1706,1,350.1909548,129.5175879
97,entry,1769,1,350.15,136.135
20,entry,1771,1,350.0497512,74.82587065
41,entry,1799,1,350.1055276,89
76,entry,1799,1,350.1313131,121.8383838
9,entry,1835,1,350.040201,66.90452261
86,entry,1890,1,350.095,129.895
30,entry,1892,1,350,81.50753769
74,entry,1930,1,350.04,115.155
8,entry,1963,1,350.0909091,63.28282828
54,entry,1990,1,350.0151515,84.12121212
96,entry,2000,1,350.080402,136.798995
84,entry,2019,1,350.0050251,124.3015075
18,entry,2026,1,350.1557789,75.79899497
64,entry,2049,1,350,112.284264
42,entry,2138,1,350.0100503,90.89949749
85,entry,2141,1,350.0707071,130.5757576
19,entry,2164,1,350.010101,70.41919192
75,entry,2250,1,350.0201005,112.1708543
10,entry,2263,1,350.0050761,63.43147208
95,entry,2277,1,350.0251256,134.9698492
40,entry,2309,1,350.1,82.465
52,entry,2433,1,350.0454545,100.0858586
6,entry,2445,1,350.020202,70.77272727
73,entry,2445,1,350.0304569,123.2385787
94,entry,2479,1,350.1010101,136.0555556
7,entry,2571,1,350.010101,69.1010101
28,entry,2601,1,350.0100503,89.44221106
33,exit,2605,1,550.0954774,96.03517588
99,exit,2658,1,550.0452261,106.8140704
66,entry,2664,1,350.0603015,107.9346734
