ID,Event,Frame,Cell kind,Coordinates
66,entry,678,1,350.2920792079208,132.88613861386145
99,entry,728,1,350.24378109452755,133.0298507462686
44,entry,735,1,350.0452261306535,65.25125628140702
65,entry,759,1,350.35323383084614,100.29353233830841
32,entry,774,1,350.05527638190966,74.8241206030151
97,entry,849,1,350.0150000000001,133.23
10,entry,850,1,350.1899999999998,66.895
33,entry,856,1,350.10447761194024,78.65671641791046
77,entry,884,1,350.0646766169155,124.61194029850749
64,entry,905,1,350.02,91.88000000000004
22,entry,922,1,350.2835820895522,63.84079601990051
88,entry,926,1,350.09499999999986,134.19499999999996
74,entry,946,1,350.0000000000003,99.99999999999996
55,entry,961,1,350.0349999999999,114.85000000000002
31,entry,963,1,350.0100000000001,84.45000000000002
11,entry,966,1,350.17346938775506,73.48979591836732
87,entry,986,1,350.0199999999999,124.63000000000008
98,entry,1009,1,350.03517587939706,135.0804020100502
9,entry,1035,1,350.0459183673468,75.52040816326526
75,entry,1073,1,350.171717171717,104.62626262626256
86,entry,1073,1,350.1393034825872,114.48756218905473
54,entry,1078,1,350.0253807106597,95.94923857868024
21,entry,1109,1,350.0357142857143,65.68877551020412
8,entry,1122,1,350.0408163265307,75.75510204081634
42,entry,1127,1,350.1938775510206,86.30102040816328
53,entry,1159,1,350.127551020408,113.0918367346938
76,entry,1180,1,350.122448979592,125.42346938775515
43,entry,1208,1,350.1734693877553,97.55612244897962
85,entry,1289,1,350.22164948453616,126.89690721649487
18,entry,1302,1,350.041237113402,66.76288659793815
41,entry,1320,1,350.1530612244897,82.6887755102041
72,entry,1328,1,350.1428571428575,116.51530612244896
63,entry,1374,1,350.14948453608264,105.61340206185565
51,entry,1382,1,350.1855670103095,88
19,entry,1418,1,350.04591836734716,66.83163265306122
66,exit,1429,1,550.045,103.20499999999996
84,entry,1445,1,350.267676767677,117.83838383838383
62,entry,1487,1,350.0102564102563,110.23589743589747
39,entry,1498,1,350.07653061224465,80.97959183673474
52,entry,1521,1,350.0408163265309,94.08673469387752
96,entry,1525,1,350.1683673469388,137.5051020408162
7,entry,1538,1,350.07179487179474,64.99999999999999
50,entry,1562,1,350.04060913705587,103.84771573604063
65,exit,1590,1,550.02,102.54999999999997
70,entry,1603,1,350.0152284263959,113.6294416243655
99,exit,1632,1,550.0250000000001,108.41499999999998
29,entry,1639,1,350.2893401015228,66.01015228426397
40,entry,1669,1,350.10606060606057,104.51010101010101
26,entry,1670,1,350.1785714285715,93.01020408163264
44,exit,1700,1,550.085427135678,98.68844221105526
20,entry,1718,1,350.0410256410258,64.98974358974363
83,entry,1726,1,350.1071428571428,127.12244897959194
77,exit,1742,1,550.0398009950246,125.26368159203977
32,exit,1752,1,550.025125628141,96.25628140703523
73,entry,1776,1,350.06565656565647,114.5858585858586
71,entry,1779,1,350.0969387755103,99.10714285714285
10,exit,1780,1,550.3134328358211,86.10945273631843
38,entry,1789,1,350.1275510204082,71.00510204081631
33,exit,1816,1,550.1999999999999,98.83
97,exit,1817,1,550.0250000000001,116.07999999999993
37,entry,1853,1,350.0256410256411,86.32820512820516
74,exit,1856,1,550.0502512562817,90.12562814070345
27,entry,1868,1,350.046153846154,73.10256410256412
64,exit,1870,1,550.1055276381908,107.7989949748744
69,entry,1878,1,350.0051020408162,101.91326530612248
11,exit,1907,1,550.3034825870645,89.6169154228856
88,exit,1930,1,550,108.57286432160797
93,entry,1933,1,350.0505050505052,113.62121212121207
28,entry,1957,1,350.02030456852805,89.13705583756347
55,exit,1959,1,550.1859296482413,92.44221105527639
9,exit,1970,1,550.1449999999999,71.54
31,exit,1992,1,550.3283582089554,103.14427860696517
49,entry,1994,1,350.21025641025665,100.70256410256411
30,entry,1999,1,350.04102564102544,62.666666666666664
86,exit,2009,1,550.1250000000005,85.30499999999996
36,entry,2028,1,350.04060913705575,83.35532994923861
87,exit,2059,1,550.0502512562807,108.80402010050248
82,entry,2063,1,350.0404040404041,119.35353535353542
