ID,Event,Frame,Cell kind,Coordinates
44,entry,666,1,350.08040201005014,69.33165829145726
43,entry,726,1,350.19900497512447,69.4825870646767
99,entry,736,1,350.11442786069654,132.16417910447754
55,entry,759,1,350.44776119402997,110.7761194029851
22,entry,776,1,350.16500000000013,64.105
77,entry,788,1,350.1930693069309,133.70297029702982
54,entry,800,1,350.0753768844221,73.92964824120598
98,entry,842,1,350.2039800995024,131.56218905472636
65,entry,858,1,350.1262626262624,115.2323232323232
11,entry,895,1,350.03030303030283,63.51515151515152
87,entry,896,1,350.01507537688417,132.0552763819095
53,entry,899,1,350.0348258706469,72.84079601990051
88,entry,944,1,350.065326633166,116.48743718592962
86,entry,959,1,350.0497512437811,131.89054726368158
66,entry,973,1,350.0909090909093,84.37878787878789
33,entry,993,1,350.0656565656566,65.37878787878792
75,entry,1010,1,350.06500000000005,114.79499999999997
76,entry,1022,1,350.055,132.07499999999993
42,entry,1031,1,350.1868686868688,78.16666666666669
31,entry,1059,1,350.0659898477157,67.53807106598985
64,entry,1059,1,350.1100000000001,112.89999999999995
32,entry,1072,1,350.1549999999998,88.71999999999994
51,entry,1089,1,350.2929292929294,98.35858585858587
73,entry,1124,1,350.3214285714285,110.62755102040813
20,entry,1130,1,350.02030456852793,69.76649746192892
85,entry,1159,1,350.1122448979591,125.5255102040817
74,entry,1190,1,350.0454545454548,105.47979797979802
21,entry,1212,1,350.020304568528,68.05076142131975
84,entry,1228,1,350.1237113402061,113.31443298969076
41,entry,1238,1,350.0867346938779,87.84183673469387
72,entry,1298,1,350.2142857142859,113.55102040816331
95,entry,1308,1,350.23857868020303,130.11675126903563
18,entry,1317,1,350.08247422680404,81.15979381443297
40,entry,1330,1,350.02590673575145,98.03108808290153
44,exit,1405,1,550.0199999999994,102.025
61,entry,1418,1,350.1055276381909,105.71859296482413
71,entry,1422,1,350.1313131313131,123.23232323232315
19,entry,1450,1,350.0355329949237,78.60406091370561
52,entry,1479,1,350.1326530612245,107.29591836734696
39,entry,1480,1,350.1020408163268,89.95918367346941
10,entry,1503,1,350.04081632653055,62.53571428571429
62,entry,1533,1,350.21538461538466,99.08717948717948
43,exit,1557,1,550.276381909548,99.57788944723623
8,entry,1562,1,350.1836734693879,72.81122448979589
55,exit,1575,1,550.5373134328353,90.36318407960198
30,entry,1597,1,350.1675126903553,98.69543147208127
63,entry,1610,1,350.0204081632654,114.5816326530612
28,entry,1645,1,350.12435233160625,85.88601036269424
22,exit,1655,1,550.2850000000004,83.72500000000001
99,exit,1660,1,550.15,94.18500000000004
65,exit,1693,1,550.1256281407035,109.86432160804024
93,entry,1707,1,350.0102040816325,120.85714285714286
50,entry,1721,1,350.11675126903566,98.005076142132
77,exit,1735,1,550.115577889447,91.85929648241203
97,entry,1746,1,350.0812182741116,138.005076142132
48,entry,1751,1,350.090909090909,89.010101010101
98,exit,1751,1,550.0398009950244,122.28855721393029
38,entry,1770,1,350.15736040609147,108.13705583756341
53,exit,1787,1,550.1750000000002,95.94999999999993
49,entry,1791,1,350.00000000000006,79.31632653061223
54,exit,1798,1,550.3100000000001,114.465
83,entry,1823,1,350.035532994924,128.5989847715736
33,exit,1841,1,550.2899999999995,89.02
11,exit,1856,1,550.0100502512561,100.28643216080394
87,exit,1858,1,550.0150753768844,111.7437185929648
47,entry,1877,1,350.045226130653,94.70854271356785
88,exit,1919,1,550.0653266331658,101.6381909547738
66,exit,1939,1,550.0753768844219,90.55276381909547
82,entry,1952,1,350.1581632653061,116.0204081632653
17,entry,1967,1,350.2436548223349,79.38071065989853
75,exit,1976,1,550.0408163265307,110.53061224489795
9,entry,1989,1,350.02525252525254,62.479797979797986
36,entry,1995,1,350.1010101010102,100.95959595959599
94,entry,2002,1,350.2335025380713,133.26395939086296
27,entry,2016,1,350.0964467005078,92.75634517766504
42,exit,2022,1,550.0555555555554,102.57070707070704
64,exit,2031,1,550.3049999999996,89.05499999999999
86,exit,2049,1,550.0301507537682,120.17085427135679
12,entry,2067,1,350.07731958762884,79.87113402061854
58,entry,2068,1,350.07106598984757,120.4111675126903
31,exit,2082,1,550.1256281407033,85.07035175879396
73,exit,2085,1,550.2549999999997,100.32
35,entry,2110,1,350.1776649746194,110.02538071065987
51,exit,2125,1,550.1450000000002,116.03499999999998
20,exit,2141,1,550.1105527638185,94.72864321608037
