ID,Event,Frame,Cell kind,Coordinates
44,entry,999,1,350.04,82.48500000000003
77,entry,1126,1,350.24120603015086,132.97487437185922
21,entry,1130,1,350.1161616161618,63.1414141414141
55,entry,1175,1,350.0505050505051,87.06565656565658
76,entry,1188,1,350.1890547263683,117.66169154228857
33,entry,1192,1,350.0406091370558,71.89340101522842
66,entry,1222,1,350.0904522613065,125.19095477386934
98,entry,1263,1,350.37185929648234,131.34673366834164
54,entry,1269,1,350.0703517587941,95.54773869346732
65,entry,1269,1,350.03517587939706,111.8743718592965
43,entry,1272,1,350.1616161616163,81.65656565656565
11,entry,1324,1,350.0101010101009,62.95454545454545
88,entry,1340,1,350.13567839195997,135.91457286432163
19,entry,1341,1,350.1212121212122,74.5252525252525
42,entry,1356,1,350.09499999999974,95.2149999999999
41,entry,1393,1,350.085,86.555
64,entry,1418,1,350.1350000000001,102.355
74,entry,1434,1,350.2323232323232,114.03535353535358
22,entry,1440,1,350.04522613065325,73.25628140703516
40,entry,1490,1,350.1155778894474,85.81909547738691
10,entry,1504,1,350.05025125628134,68.36683417085426
75,entry,1509,1,350.16751269035535,114.77157360406092
87,entry,1559,1,350.0304568527919,128.5126903553299
73,entry,1568,1,350.2233502538071,101.31472081218276
31,entry,1597,1,350.0152284263958,82.18781725888327
20,entry,1624,1,350.0204081632653,65.68877551020404
85,entry,1651,1,350.08673469387753,115.45408163265301
39,entry,1704,1,350.01530612244903,83.95408163265301
18,entry,1725,1,350.0812182741114,73.32487309644674
99,entry,1732,1,350.02551020408174,137.43877551020415
52,entry,1737,1,350.05583756345186,95.33502538071065
95,entry,1767,1,350.05076142131975,128.19289340101523
53,entry,1819,1,350.01020408163293,87.58673469387753
62,entry,1828,1,350.07614213197974,111.62944162436546
51,entry,1866,1,350.1275510204082,101.85204081632658
38,entry,1934,1,350.0000000000001,79.87755102040816
97,entry,1986,1,350.01530612244915,131.90816326530611
86,entry,1988,1,350.0765306122449,118.84183673469384
50,entry,1990,1,350.080808080808,94.70202020202018
17,entry,2004,1,350.0555555555553,68.05050505050505
72,entry,2045,1,350.02020202020225,106.15151515151517
44,exit,2061,1,550.0603015075377,97.75376884422104
76,exit,2113,1,550.1060606060612,105.94444444444446
61,entry,2144,1,350.07142857142867,118.4030612244898
48,entry,2156,1,350.1116751269037,85.92385786802024
21,exit,2159,1,550.0447761194024,86.36318407960198
30,entry,2183,1,350.08163265306104,73.89285714285711
93,entry,2193,1,350.0408163265307,133.16836734693874
77,exit,2201,1,550.2000000000003,112.89499999999995
49,entry,2206,1,350.02538071066004,96.63451776649744
55,exit,2207,1,550.0050251256283,96.90954773869348
43,exit,2242,1,550.2010050251258,84.7085427135678
54,exit,2285,1,550.0050505050501,101.58080808080807
63,entry,2293,1,350.17857142857173,108.35204081632654
9,entry,2301,1,350.0923076923078,62.435897435897424
66,exit,2320,1,550.0249999999996,113.765
19,exit,2322,1,550.1155778894472,90.40201005025123
83,entry,2336,1,350.0459183673468,128.81632653061226
26,entry,2337,1,350.01020408163254,94.67346938775505
29,entry,2373,1,350.0355329949238,80.90862944162443
33,exit,2378,1,550.1256281407033,85.7889447236181
42,exit,2398,1,550.1599999999997,100.18000000000002
65,exit,2432,1,550.095,110.92000000000003
60,entry,2446,1,350.01010101010104,111.27272727272725
22,exit,2470,1,550.1658291457286,85.28140703517586
96,entry,2506,1,350.137755102041,136.40306122448976
41,exit,2512,1,550.1200000000001,95.00500000000002
37,entry,2516,1,350.01515151515133,86.27272727272724
70,entry,2519,1,350.02030456852805,98.29441624365488
64,exit,2536,1,550.0995024875615,110.0497512437811
82,entry,2544,1,350,113.49748743718592
28,entry,2568,1,350.10659898477167,70.60913705583762
69,entry,2589,1,350.08542713567834,128.0201005025125
98,exit,2606,1,550.1499999999999,104.17000000000004
11,exit,2628,1,550.0796019900495,89.17412935323381
88,exit,2655,1,550.0450000000002,115.645
40,exit,2684,1,550.2663316582916,103.09547738693469
10,exit,2693,1,550.1015228426392,82.8274111675127
35,entry,2697,1,350.0609137055839,89.74619289340099
84,entry,2710,1,350.0816326530612,133.4030612244899
57,entry,2722,1,350.05076142132,121.8629441624365
47,entry,2740,1,350.10152284263944,101.5228426395939
73,exit,2749,1,550.0749999999994,92.9
74,exit,2763,1,550.075,107.64499999999992
31,exit,2813,1,550.0699999999997,92.53999999999996
81,entry,2821,1,350.0353535353538,110.62121212121214
87,exit,2827,1,550.2599999999998,115.835
90,entry,2827,1,350.0659898477158,133.05076142131975
15,entry,2852,1,350.07575757575756,98.10606060606058
75,exit,2852,1,550.0101010101012,102.35353535353535
32,entry,2857,1,350.03030303030323,86.01010101010097
25,entry,2872,1,350.1919191919191,75.74242424242426
85,exit,2902,1,550.0150753768843,110.8994974874372
39,exit,2917,1,550.0502512562814,96.28140703517585
18,exit,2955,1,550.0954773869347,87.94472361809042
68,entry,2960,1,350.1356783919598,134.63316582914564
80,entry,2962,1,350.0656565656567,122.19191919191918
52,exit,2980,1,550.075,105.92499999999993
34,entry,3039,1,350.03553299492376,90.77664974619299
62,exit,3057,1,550.1850000000002,100.86999999999998
91,entry,3059,1,350.10552763819084,133.1658291457285
53,exit,3082,1,550.0449999999997,87.095
8,entry,3099,1,350.0101010101011,62.73737373737373
95,exit,3108,1,550.1060606060607,110.040404040404
59,entry,3109,1,350.05050505050514,112.3333333333333
38,exit,3151,1,550.37,98.63499999999993
79,entry,3164,1,350.16080402010056,133.43216080402007
6,entry,3209,1,350.14141414141415,83.44949494949489
20,exit,3210,1,550.0799999999999,97.4
16,entry,3219,1,350.2211055276383,69.02512562814073
58,entry,3243,1,350.05050505050514,118.38888888888889
99,exit,3244,1,550.1949999999999,109.95000000000002
86,exit,3251,1,550.2299999999996,123.44500000000002
71,entry,3267,1,350.0555555555556,104.01515151515147
51,exit,3279,1,550.1649999999997,95.83000000000003
50,exit,3313,1,550.0804020100502,84.87939698492467
14,entry,3330,1,350.0150753768844,82.7889447236181
72,exit,3335,1,550.0454545454545,103.20202020202025
97,exit,3337,1,550.0399999999997,116.81000000000004
100,entry,3346,1,350.05025125628123,128.89949748743723
46,entry,3359,1,350.1060606060607,93.44949494949492
7,entry,3377,1,350.0804020100501,63.105527638190964
17,exit,3388,1,550.191919191919,94.22222222222224
56,entry,3392,1,350.0954773869346,112.60301507537689
49,exit,3426,1,550.0800000000005,106.61500000000007
27,entry,3445,1,350.0454545454547,75.4595959595959
61,exit,3468,1,550.0497512437809,92.13930348258704
67,entry,3492,1,350.045,127.0349999999999
93,exit,3493,1,550.0398009950248,104.64676616915422
48,exit,3525,1,550.1899999999996,83.85500000000002
4,entry,3559,1,350.0449999999998,68.99000000000005
83,exit,3580,1,550.161616161616,100.76767676767672
29,exit,3595,1,550.0049751243783,79.7064676616915
94,entry,3602,1,350.0150753768844,134.31658291457302
45,entry,3605,1,350.01999999999987,97.38000000000002
36,entry,3621,1,350.1256281407035,106.251256281407
96,exit,3621,1,550.1194029850745,114.52238805970141
78,entry,3654,1,350.0301507537691,115.79899497487433
26,exit,3655,1,550.0895522388054,93.27860696517412
63,exit,3687,1,550.2050000000002,110.34499999999997
30,exit,3688,1,550.1313131313127,74.73232323232311
23,entry,3695,1,350.040201005025,89.49246231155779
1,entry,3710,1,350.1306532663315,80.96482412060307
13,entry,3733,1,350.0101010101011,72.1060606060606
60,exit,3736,1,550.2060301507539,91.23115577889446
89,entry,3775,1,350.02512562814076,128.92964824120597
47,exit,3792,1,550.2663316582915,79.81909547738697
70,exit,3804,1,550.0100502512561,95.35175879396992
69,exit,3816,1,550.0600000000002,110.535
2,entry,3858,1,350.02512562814064,63.130653266331656
37,exit,3862,1,550.1565656565652,98.53030303030303
24,entry,3883,1,350.01507537688445,76.82412060301506
82,exit,3885,1,550.0845771144276,119.00497512437813
92,entry,3897,1,350.00502512562804,135.5829145728643
28,exit,3952,1,550.1044776119402,102.5273631840796
35,exit,3962,1,550.0603015075372,115.30653266331663
57,exit,4026,1,550.2139303482586,100.86567164179105
3,entry,4038,1,350.05500000000006,64.31500000000001
12,entry,4066,1,350.1105527638193,74.01507537688443
84,exit,4092,1,550.1507537688441,102.52261306532661
81,exit,4152,1,550.0049751243779,105.4278606965174
15,exit,4169,1,550.1658291457283,93.07035175879395
5,entry,4222,1,350.04,63.80500000000001
90,exit,4224,1,550.2599999999996,104.79500000000009
32,exit,4240,1,550.004975124378,83.36815920398013
80,exit,4273,1,550.1608040201006,111.2361809045226
68,exit,4298,1,550.2623762376235,88.69306930693075
9,exit,4362,1,550.0298507462685,85.03980099502486
25,exit,4364,1,550.0050000000001,100.46000000000002
91,exit,4366,1,550.0849999999999,110.98999999999997
8,exit,4462,1,550.1200000000002,78.11499999999998
34,exit,4463,1,550.0000000000003,91.6984924623116
59,exit,4506,1,550.2089552238804,104.82587064676616
79,exit,4519,1,550.1055276381908,116.25628140703525
6,exit,4551,1,550.1155778894472,91.08542713567832
14,exit,4623,1,550.0402010050249,112.07537688442207
16,exit,4627,1,550.0150753768842,90.08542713567846
58,exit,4739,1,550.1313131313133,112.65656565656565
7,exit,4753,1,550.0699999999994,77.12500000000004
71,exit,4828,1,550.0150753768844,93.06532663316587
100,exit,4951,1,550.0252525252524,110.71212121212129
ID,Event,Frame,Cell kind,Coordinates
66,entry,807,1,350.33165829145736,116.4673366834171
22,entry,945,1,350.0349999999998,64.32000000000001
77,entry,977,1,350.31155778894504,116.4874371859297
55,entry,996,1,350.2400000000002,75.82000000000001
88,entry,1001,1,350.0301507537688,136.85427135678395
65,entry,1069,1,350.21500000000026,122.355
21,entry,1087,1,350.03499999999997,64.01499999999999
54,entry,1141,1,350.0447761194029,96.73631840796025
99,entry,1178,1,350.24242424242436,132.1060606060607
10,entry,1211,1,350.04020100502515,67.6834170854271
