ID,Event,Frame,Cell kind,Coordinates
11,entry,949,1,350.0000000000001,63.93401015228427
77,entry,965,1,350.0900000000002,135.6000000000001
33,entry,1039,1,350.13705583756376,63.898477157360425
76,entry,1061,1,350.07499999999993,132.91499999999994
44,entry,1086,1,350.0904522613063,75.0150753768844
32,entry,1153,1,350.0399999999999,69.61499999999998
99,entry,1154,1,350.0049999999999,128.73499999999999
88,entry,1180,1,350.07070707070704,137.15151515151518
55,entry,1214,1,350.1600000000001,80.07499999999996
66,entry,1235,1,350.0808080808081,123.73232323232324
10,entry,1248,1,350.10101010101016,62.82828282828285
42,entry,1281,1,350.2599999999999,88.50500000000001
64,entry,1297,1,350.1111111111111,121.78282828282832
31,entry,1306,1,350.08542713567834,76.75879396984922
43,entry,1353,1,350.2121212121213,67.46969696969697
41,entry,1365,1,350.0200000000002,87.345
63,entry,1369,1,350.17000000000024,120.51
87,entry,1369,1,350.4060913705583,136.37563451776646
22,entry,1406,1,350.12999999999977,77.82500000000006
65,entry,1435,1,350.1758793969848,113.38693467336682
21,entry,1437,1,350.00495049504946,65.5297029702971
86,entry,1444,1,350.30150753768845,130.5226130653267
51,entry,1471,1,350.17085427135686,91.65326633165834
30,entry,1490,1,350.1299999999999,77.55499999999995
85,entry,1515,1,350.1767676767676,121.97979797979804
98,entry,1520,1,350.06598984771585,134.4771573604061
19,entry,1560,1,350.0447761194032,71.47263681592035
84,entry,1620,1,350.05527638190966,119.5527638190955
8,entry,1622,1,350.0050761421321,64.46700507614216
29,entry,1640,1,350.1407035175882,89.36180904522612
74,entry,1656,1,350.0151515151517,102.929292929293
97,entry,1675,1,350.0452261306532,127.9899497487437
28,entry,1743,1,350.1218274111675,68.80203045685285
95,entry,1753,1,350.1010101010102,134.93434343434336
75,entry,1787,1,350.03980099502496,118.11940298507469
6,entry,1858,1,350.1616161616162,68.0808080808081
54,entry,1872,1,350.0816326530612,99.55102040816325
40,entry,1876,1,350.010101010101,84.95959595959593
71,entry,1918,1,350.01522842639616,126.10152284263964
9,entry,1952,1,350.0253807106602,63.94416243654823
11,exit,1961,1,550.1899999999995,90.58
94,entry,1988,1,350.07614213197985,133.60913705583758
72,entry,1997,1,350.0355329949238,111.50253807106597
20,entry,2013,1,350.1464646464647,81.48484848484856
77,exit,2016,1,550.1199999999998,96.45500000000004
33,exit,2034,1,550.2835820895525,85.51243781094529
76,exit,2050,1,550.2979797979795,104.57575757575758
27,entry,2059,1,350.0609137055835,67.4263959390863
59,entry,2107,1,350.10659898477155,115.67512690355328
44,exit,2110,1,550.2636815920398,86.82587064676616
99,exit,2121,1,550.0799999999999,104.64499999999995
39,entry,2133,1,350.0456852791882,92.60406091370558
82,entry,2140,1,350.1161616161615,137.36363636363637
18,entry,2143,1,350.08121827411173,66.36548223350253
32,exit,2160,1,550.0251256281406,91.02010050251255
66,exit,2181,1,550.1049999999997,107.48499999999994
70,entry,2218,1,350.0151515151515,124.63636363636365
55,exit,2223,1,550.0707070707068,96.95454545454541
62,entry,2235,1,350.04499999999996,88.26999999999998
64,exit,2242,1,550.0703517587939,109.56783919597991
16,entry,2269,1,350.08040201005025,67.34170854271355
42,exit,2287,1,550,95.90000000000002
83,entry,2288,1,350.01522842639594,106.32487309644668
37,entry,2306,1,350.0355329949238,82.37055837563453
88,exit,2328,1,550.075,106.49500000000002
41,exit,2351,1,550.0202020202021,116.88383838383834
31,exit,2360,1,550.1799999999998,92.49500000000002
25,entry,2371,1,350.015306122449,70.0612244897959
81,entry,2394,1,350.0204081632653,122.95408163265304
22,exit,2406,1,550.1557788944721,100.18090452261316
96,entry,2411,1,350.0862944162438,136.9543147208122
63,exit,2420,1,550.0452261306528,113.90452261306525
53,entry,2424,1,350.0808080808084,109.45959595959597
49,entry,2436,1,350.0606060606061,100.7323232323232
5,entry,2463,1,350.11111111111137,63.803030303030326
4,entry,2472,1,350.0904522613066,75.32160804020101
87,exit,2480,1,550.0050505050508,110.53030303030302
43,exit,2484,1,550.1999999999998,97.94500000000004
10,exit,2486,1,550.2199999999997,84.97999999999999
26,entry,2510,1,350.1979695431473,86.90355329949246
86,exit,2540,1,550,102.98994974874371
65,exit,2556,1,550.1155778894472,84.83417085427136
85,exit,2586,1,550.2010050251255,112.52261306532664
80,entry,2591,1,350.10101010101,118.94444444444447
50,entry,2608,1,350.0000000000002,95.80102040816332
30,exit,2610,1,550.0549999999998,96.38000000000002
61,entry,2620,1,350.03061224489784,107.80102040816328
69,entry,2638,1,350.0804020100502,134.9497487437185
51,exit,2657,1,550.0252525252527,109.12626262626263
38,entry,2669,1,350.0707070707071,89.18181818181814
21,exit,2671,1,550.2613065326638,87.41708542713569
98,exit,2710,1,550.0100502512564,101.16080402010053
17,entry,2720,1,350.1675126903554,63.284263959390884
56,entry,2735,1,350.04568527918786,117.45177664974617
19,exit,2745,1,550.1250000000001,91.50499999999998
73,entry,2782,1,350.0753768844222,96.29648241206029
84,exit,2785,1,550.0854271356783,106.87939698492467
97,exit,2808,1,550.2211055276383,118.61809045226134
8,exit,2813,1,550.1306532663315,90.92964824120601
12,entry,2820,1,350.08121827411173,75.95939086294415
68,entry,2837,1,350.0150753768843,123.46231155778895
92,entry,2854,1,350.2010050251256,136.6180904522613
74,exit,2859,1,550.0402010050251,108.05025125628137
28,exit,2882,1,550.1055276381908,92.70854271356784
14,entry,2889,1,350.09137055837573,66.00507614213195
95,exit,2891,1,550.0649999999997,116.75499999999998
58,entry,2904,1,350.0603015075377,106.30653266331663
24,entry,2918,1,350,92.22842639593912
29,exit,2935,1,550.0858585858581,101.71717171717172
6,exit,2946,1,550.1149999999997,85.73499999999997
75,exit,2964,1,550.1758793969847,113.67336683417088
47,entry,2993,1,350.0404040404042,79.32828282828284
54,exit,3011,1,550.0649999999999,99.825
71,exit,3029,1,550.1161616161613,113.92929292929296
100,entry,3041,1,350.1969696969696,131.71717171717165
7,entry,3046,1,350.0251256281405,65.29145728643216
9,exit,3076,1,550.0402010050248,94.61809045226127
40,exit,3086,1,550.171717171717,110.91414141414143
91,entry,3086,1,350.00499999999994,118.43999999999998
23,entry,3105,1,350.01005025125636,87.40703517587946
89,entry,3146,1,350.176767676768,133.06060606060612
27,exit,3151,1,550.1492537313429,99.12437810945269
94,exit,3167,1,550.1049999999999,109.03
78,entry,3179,1,350.0100502512565,102.10552763819095
2,entry,3182,1,350.0150753768843,76.94472361809042
67,entry,3197,1,350.01010101010127,118.02525252525254
20,exit,3217,1,550.1449999999996,94.4500000000001
72,exit,3242,1,550.1306532663316,108.14572864321612
59,exit,3265,1,550.0949999999993,117.42500000000003
1,entry,3272,1,350.0659898477158,63.441624365482234
79,entry,3281,1,350.0505050505049,131.06060606060603
18,exit,3293,1,550.1414141414142,90.98484848484851
45,entry,3306,1,350,78.27135678391961
39,exit,3332,1,550.0699999999998,104.53000000000006
60,entry,3348,1,350.2099999999999,114.405
82,exit,3378,1,550.1256281407035,113.99497487437183
16,exit,3383,1,550.010050251256,84.47236180904515
93,entry,3399,1,350.0202020202021,132.91414141414148
62,exit,3400,1,550.0248756218904,100.38308457711442
15,entry,3437,1,350.1269035532996,63.43147208121828
25,exit,3463,1,550.1899999999999,91.53
46,entry,3463,1,350.140703517588,86.16080402010044
70,exit,3475,1,550.1633663366334,105.33663366336636
35,entry,3492,1,350.04499999999996,99.61
36,entry,3530,1,350.15577889447235,108.7889447236181
4,exit,3546,1,550.0499999999996,90.365
48,entry,3562,1,350.01005025125653,119.48743718592964
83,exit,3562,1,550.1507537688442,107.69849246231155
53,exit,3585,1,550.1909547738693,117.01507537688448
13,entry,3614,1,350.20603015075375,81.50753768844226
34,entry,3629,1,350.0050000000001,97.00999999999996
37,exit,3636,1,550.1442786069651,96.55721393034825
50,exit,3656,1,550.1599999999997,83.83999999999993
3,entry,3668,1,350.004975124378,77.16417910447764
49,exit,3685,1,550.0499999999998,110.27499999999998
52,entry,3693,1,350.155,65.84500000000003
38,exit,3729,1,550.1700000000002,94.40000000000008
90,entry,3737,1,350,136.81313131313132
57,entry,3738,1,350,124.59798994974872
26,exit,3739,1,550.1349999999998,82.29
