ID,Event,Frame,Cell kind,Coordinates,
97,exit,4371,1,550.2864322,113.8140704
24,entry,4390,1,350.0452261,73.3718593
30,exit,4451,1,550.07,93
48,entry,4476,1,350.0502513,102.6331658
71,exit,4492,1,550.1212121,106.3535354
3,entry,4543,1,350.0251256,64.77386935
29,exit,4558,1,550.120603,89.07035176
84,exit,4567,1,550.0251256,117.0753769
78,entry,4583,1,350.0251256,116.9145729
45,entry,4607,1,350.0703518,94.41708543
28,exit,4623,1,550.0502513,102.5175879
10,exit,4635,1,550.005,83.255
60,exit,4666,1,550.05,113.47
100,entry,4680,1,350.1492537,136.0945274
79,entry,4690,1,350.0555556,122.8383838
23,entry,4721,1,350.0150754,77.48743719
37,exit,4726,1,550.105,96.725
34,entry,4759,1,350.0150754,88.01005025
57,entry,4769,1,350.1859296,109.0050251
8,exit,4793,1,550.065,89.36
1,entry,4824,1,350.085,69.715
98,exit,4836,1,550.085,105.675
81,entry,4871,1,350.025,123.445
47,exit,4897,1,550.0150754,95.92964824
16,exit,4924,1,550.0854271,85.86432161
89,entry,4978,1,350.0301508,135.5829146
4,entry,4984,1,350.025,67.095
70,exit,5000,1,550.1959799,113.6080402
26,exit,5011,1,550.135,100.285
9,exit,5037,1,550.055,83.39
83,exit,5107,1,550.055,102.59
93,exit,5115,1,550.09,115.04
6,exit,5170,1,550.1758794,87.92462312
59,exit,5195,1,550.040201,102.2864322
2,entry,5203,1,350.0603015,63.71356784
90,exit,5253,1,550.0653266,116.1658291
58,exit,5278,1,550.025,94.845
69,exit,5351,1,550,106.9494949
27,exit,5380,1,550.040201,92.32160804
46,exit,5451,1,550.17,105.505
15,exit,5490,1,550.0050251,91.57788945
ID,Event,Frame,Cell kind,Coordinates,
55,entry,1316,1,350.0703518,75.31658291
77,entry,1378,1,350.2525253,126.469697
99,entry,1398,1,350.1155779,135.1859296
44,entry,1433,1,350.1055276,81.14572864
66,entry,1442,1,350.095,115.52
22,entry,1509,1,350.21,62.97
43,entry,1524,1,350.1313131,79.1969697
54,entry,1535,1,350.241206,91.49246231
88,entry,1560,1,350.0452261,131.7788945
33,entry,1596,1,350.0151515,73.83838384
76,entry,1617,1,350.1155779,119.3819095
87,entry,1653,1,350.1212121,133.5151515
42,entry,1655,1,350.02,86.32
53,entry,1679,1,350.0505051,98.81313131
65,entry,1710,1,350.040404,109.2626263
11,entry,1733,1,350.0555556,64.65656566
75,entry,1735,1,350.2727273,121.3282828
32,entry,1739,1,350.0603015,76.2160804
98,entry,1779,1,350.0707071,137.3333333
41,entry,1797,1,350.0304569,91.26903553
86,entry,1842,1,350.0304569,126.2944162
31,entry,1904,1,350.1515152,80.23737374
21,entry,1911,1,350.0909091,65.10606061
52,entry,1911,1,350.030303,98.74747475
64,entry,1937,1,350.120603,109.4773869
74,entry,2038,1,350,122.6464646
40,entry,2050,1,350.1262626,90.06565657
97,entry,2050,1,350.0353535,135.1616162
63,entry,2093,1,350.0454545,105.2121212
30,entry,2131,1,350.071066,81.68527919
20,entry,2211,1,350.1020408,69.8877551
73,entry,2218,1,350.1161616,115.5909091
51,entry,2234,1,350.0203046,94.97461929
85,entry,2272,1,350.0050761,126.6751269
29,entry,2305,1,350.1515152,82.22727273
9,entry,2350,1,350.0102564,64.14871795
61,entry,2386,1,350.0606061,106.2676768
39,entry,2415,1,350.035533,91.36040609
96,entry,2446,1,350.0512821,136.9384615
27,entry,2480,1,350.1878173,81.84263959
72,entry,2510,1,350.0456853,119.1116751
19,entry,2519,1,350.0253807,65.15736041
77,exit,2576,1,550.0304569,106.3756345
60,entry,2601,1,350.0558376,108.3756345
44,exit,2652,1,550.0348259,99.06467662
50,entry,2654,1,350.0255102,97.46938776
84,entry,2663,1,350.0050761,125.1319797
17,entry,2666,1,350.0812183,68.92893401
99,exit,2673,1,550.13,112.075
55,exit,2676,1,550.1,84.615
38,entry,2760,1,350.0761421,77.43147208
66,exit,2763,1,550.1105528,94.58291457
93,entry,2780,1,350.0974359,135.8512821
43,exit,2783,1,550.165,79.435
88,exit,2806,1,550.06,114.195
49,entry,2824,1,350.0153846,105.1641026
48,entry,2829,1,350.0862944,91.75126904
82,entry,2829,1,350.0102041,118.4336735
54,exit,2848,1,550.0252525,99.45454545
33,exit,2888,1,550.04,85.43
76,exit,2925,1,550.1,111.005
16,entry,2941,1,350.1827411,83.74619289
42,exit,2968,1,550.0201005,92.74371859
15,entry,2972,1,350.0456853,69.84771574
87,exit,2990,1,550.080402,116.7788945
95,entry,3000,1,350.0102041,136.5561224
53,exit,3044,1,550.1313131,100.5808081
22,exit,3078,1,550.24,85.36
28,entry,3085,1,350,91.56345178
75,exit,3085,1,550.201005,115.9447236
83,entry,3092,1,350.1319797,123.7360406
62,entry,3095,1,350.0505051,103.8333333
71,entry,3132,1,350.1167513,113.7005076
32,exit,3136,1,550.2311558,98.32160804
26,entry,3168,1,350.0558376,77.59390863
8,entry,3182,1,350.0151515,63.77777778
65,exit,3182,1,550.0351759,110.7236181
41,exit,3206,1,550.0854271,85.67839196
31,exit,3254,1,550.135,99.48
86,exit,3284,1,550.03,113.575
81,entry,3302,1,350.0555556,135.979798
11,exit,3326,1,550.095,87.745
52,exit,3365,1,550.18,102.085
18,entry,3387,1,350.0507614,69.00507614
70,entry,3395,1,350.1167513,121.8883249
40,exit,3417,1,550.0808081,90.6969697
37,entry,3419,1,350.035533,87.17258883
64,exit,3448,1,550.09,113.045
59,entry,3451,1,350.0353535,107.1464646
21,exit,3500,1,550.185,88.705
98,exit,3504,1,550.1144279,103.1343284
7,entry,3553,1,350.0252525,66.15151515
47,entry,3563,1,350.0606061,97.12626263
63,exit,3593,1,550.2121212,99.00505051
10,entry,3604,1,350.2060302,82.19095477
74,exit,3605,1,550.0452261,111.7638191
80,entry,3659,1,350.035533,126.7258883
30,exit,3663,1,550.03,88.79
51,exit,3714,1,550.14,97.515
69,entry,3723,1,350.1557789,116.0251256
36,entry,3746,1,350.0050251,94.2361809
73,exit,3778,1,550.0653266,110.4422111
25,entry,3817,1,350.0502513,82.20603015
29,exit,3833,1,550.015,100.455
58,entry,3837,1,350.095,105.07
20,exit,3843,1,550.09,89.99
91,entry,3866,1,350.020202,134.7121212
14,entry,3877,1,350.0812183,72.39086294
9,exit,3958,1,550.030303,85.22727273
61,exit,3964,1,550.02,99.82
6,entry,3965,1,350.0909091,63.33838384
97,exit,3986,1,550.0502513,111.8643216
79,entry,4015,1,350.0301508,117.3969849
56,entry,4045,1,350.0808081,104.3080808
39,exit,4077,1,550.0050251,81.20100503
72,exit,4077,1,550.02,101.815
23,entry,4088,1,350.0959596,80.84848485
27,exit,4158,1,550.105,94.17
85,exit,4187,1,550.17,112.175
78,entry,4193,1,350.0351759,124.7135678
45,entry,4212,1,350.020202,95.14646465
19,exit,4252,1,550.0904523,88.46231156
13,entry,4253,1,350.1155779,76.47236181
60,exit,4272,1,550.1658291,101.1155779
4,entry,4275,1,350,64.3989899
57,entry,4280,1,350,108.5075377
96,exit,4334,1,550.095,109.235
92,entry,4338,1,350.0558376,131.9796954
35,entry,4360,1,350.0656566,87.18181818
38,exit,4384,1,550.13,82.775
50,exit,4395,1,550.0653266,97.10552764
24,entry,4470,1,350.0603015,75.55778894
49,exit,4471,1,550.11,92.595
84,exit,4510,1,550.27,106.655
2,entry,4527,1,350.1105528,63.74371859
94,entry,4530,1,350.0555556,135.959596
17,exit,4541,1,550.1155779,81.53266332
48,exit,4552,1,550.1507538,96.01005025
15,exit,4632,1,550.215,83.125
93,exit,4632,1,550.045,110.335
68,entry,4665,1,350.040404,118.3737374
82,exit,4684,1,550.3989899,97.75252525
34,entry,4697,1,350.115,89.56
67,entry,4705,1,350.045,109.15
12,entry,4711,1,350.1809045,79.5879397
90,entry,4740,1,350.0050505,135.1212121
46,entry,4743,1,350.0151515,99.65656566
16,exit,4756,1,550.095,89.91
62,exit,4761,1,550.1343284,108.079602
3,entry,4824,1,350.2171717,71.49494949
95,exit,4827,1,550.0150754,118.2060302
28,exit,4854,1,550.165,100.05
26,exit,4881,1,550.0150754,88.6080402
89,entry,4890,1,350.0502513,124.4170854
71,exit,4925,1,550.2424242,111.7575758
8,exit,4988,1,550.115,97.085
100,entry,5002,1,350.0050505,136.0454545
83,exit,5025,1,550.105,110.29
5,entry,5060,1,350.0351759,69.76884422
37,exit,5090,1,550.0201005,93.29648241
59,exit,5107,1,550.1243781,105.6666667
47,exit,5226,1,550.1,101.415
1,entry,5246,1,350.0301508,63.6281407
18,exit,5250,1,550.2160804,88.61306533
70,exit,5285,1,550.125,112.705
10,exit,5332,1,550.07,92.835
69,exit,5382,1,550.2462312,107.9396985
7,exit,5420,1,550.0101523,94.00507614
ID,Event,Frame,Cell kind,Coordinates,
77,entry,1356,1,350.1393035,119.2736318
88,entry,1379,1,350.125,135.315
76,entry,1437,1,350.05,119.495
55,entry,1439,1,350.0251256,92.10050251
33,entry,1457,1,350.2663317,64.16080402
44,entry,1485,1,350.04,77.205
75,entry,1511,1,350.2039801,123.2089552
87,entry,1542,1,350.1105528,133.4271357
66,entry,1567,1,350.0150754,109.6331658
43,entry,1575,1,350.1,82.94
22,entry,1611,1,350,63.54
54,entry,1639,1,350.0251256,91.56281407
99,entry,1650,1,350.315,135.91
65,entry,1651,1,350.040201,119.7135678
64,entry,1691,1,350.0150754,108.8592965
42,entry,1708,1,350.105,76.625
53,entry,1773,1,350.040404,93.84848485
97,entry,1773,1,350.040201,121.5427136
20,entry,1803,1,350.0703518,69.63316583
74,entry,1857,1,350.0251256,111.8190955
98,entry,1858,1,350.0505051,136.5858586
41,entry,1922,1,350.0050505,83.46464646
21,entry,1926,1,350.0152284,63.65989848
52,entry,1931,1,350.0203046,96.98984772
86,entry,1941,1,350.1313131,126.5808081
31,entry,2025,1,350.0253807,74.50761421
40,entry,2068,1,350.0050505,92.08585859
63,entry,2095,1,350.0152284,105.6649746
85,entry,2116,1,350.0255102,136.122449
73,entry,2126,1,350.0101523,117.5837563
32,entry,2243,1,350.0609137,81.51269036
84,entry,2243,1,350.0606061,125.8333333
39,entry,2251,1,350.0203046,95.87817259
19,entry,2310,1,350.040404,71.77272727
61,entry,2382,1,350.0858586,106.7979798
11,entry,2388,1,350.0459184,62.84183673
29,entry,2416,1,350.0558376,85.07614213
94,entry,2499,1,350.0459184,128.7908163
51,entry,2518,1,350.1218274,97.40609137
72,entry,2560,1,350.035533,118.2385787
8,entry,2598,1,350.0406091,67.88832487
18,entry,2625,1,350.0609137,82.29949239
55,exit,2716,1,550.015,79.66
77,exit,2720,1,550.0301508,101.160804
71,entry,2726,1,350.035533,112.3096447
62,entry,2729,1,350.0653266,99.1758794
88,exit,2734,1,550.0904523,112.2512563
38,entry,2744,1,350.0306122,86.53571429
95,entry,2749,1,350.0812183,136.4263959
76,exit,2777,1,550.0252525,91.87878788
9,entry,2821,1,350.0406091,67.62436548
75,exit,2852,1,550.040201,108.1708543
33,exit,2908,1,550.1414141,93.2979798
70,entry,2918,1,350.0102041,119.7755102
66,exit,2932,1,550.085,109.25
16,entry,2933,1,350.0101523,84.55329949
44,exit,2957,1,550.015,81.325
50,entry,2957,1,350.0555556,97.87878788
17,entry,2986,1,350.0659898,71.17766497
43,exit,3012,1,550.0696517,97.1641791
83,entry,3026,1,350.0353535,129.0252525
87,exit,3054,1,550.02,116.925
54,exit,3068,1,550.3015075,85.56281407
69,entry,3090,1,350.0102041,107.0969388
65,exit,3091,1,550.045,107.21
37,entry,3105,1,350.0151515,89.56060606
64,exit,3134,1,550.165,93.495
7,entry,3142,1,350.1979695,65.11167513
96,entry,3178,1,350.0456853,136.2284264
81,entry,3208,1,350.0204082,122.6836735
99,exit,3216,1,550.06,112.65
15,entry,3232,1,350,76.27777778
42,exit,3240,1,550.115,99.42
22,exit,3252,1,550.0904523,84.52763819
59,entry,3255,1,350.1522843,99.47208122
97,exit,3326,1,550.06,117.04
53,exit,3343,1,550.1393035,105.761194
20,exit,3366,1,550.1262626,92.89393939
82,entry,3385,1,350.0050505,128.2474747
28,entry,3391,1,350.1313131,89.03030303
49,entry,3407,1,350.0050505,104.1717172
27,entry,3446,1,350.0203046,71.41624365
74,exit,3446,1,550.0301508,114.2763819
41,exit,3448,1,550.03,85.235
52,exit,3473,1,550.1919192,97.06565657
60,entry,3500,1,350.0351759,113.1155779
26,entry,3532,1,350.0201005,86.09045226
98,exit,3549,1,550.1155779,104.4572864
40,exit,3570,1,550.035,87.425
6,entry,3597,1,350.0100503,65.21105528
63,exit,3609,1,550.04,113.875
79,entry,3610,1,350.0050251,127.2211055
31,exit,3657,1,550.0353535,87.06565657
73,exit,3662,1,550.1616162,102.6464646
24,entry,3706,1,350.0152284,81.87309645
93,entry,3721,1,350,136.4489796
86,exit,3731,1,550.2160804,114.2713568
32,exit,3740,1,550.045,95.015
36,entry,3802,1,350.1060606,96.90909091
58,entry,3808,1,350.1565657,114.1868687
21,exit,3816,1,550.120603,85.84422111
39,exit,3817,1,550.01,104.4
5,entry,3847,1,350.0858586,76.74242424
84,exit,3909,1,550.120603,115.0301508
29,exit,3929,1,550.1809045,98.19095477
19,exit,3948,1,550.0452261,86.01507538
90,entry,4017,1,350.0252525,131.4292929
4,entry,4023,1,350.0151515,62.92929293
61,exit,4024,1,550.16,110.3
48,entry,4033,1,350.0406091,92.29441624
51,exit,4049,1,550.04,98.65
57,entry,4050,1,350.105,103.74
11,exit,4078,1,550.075,86.25
47,entry,4092,1,350.1969697,81.50505051
80,entry,4150,1,350.0904523,120.3015075
85,exit,4155,1,550.3484848,106.979798
72,exit,4219,1,550.0854271,98.38190955
68,entry,4229,1,350.0251256,110.2512563
8,exit,4245,1,550.2272727,88.76767677
94,exit,4246,1,550.1557789,112.9648241
91,entry,4308,1,350.0959596,131.4747475
14,entry,4327,1,350.0351759,79.04020101
18,exit,4344,1,550.0050251,101.5226131
35,entry,4354,1,350.0100503,99.10050251
13,entry,4358,1,350.1161616,66.48989899
38,exit,4383,1,550.1256281,88.71859296
71,exit,4432,1,550.025,108.005
92,entry,4472,1,350.040201,135.9246231
62,exit,4473,1,550.1,93.69
46,entry,4527,1,350,96.11055276
95,exit,4551,1,550.035,115.895
50,exit,4556,1,550.1691542,103.8756219
23,entry,4566,1,350.0502513,77.85427136
3,entry,4586,1,350.0252525,64.08585859
9,exit,4588,1,550.2323232,89.7020202
67,entry,4646,1,350.0707071,115.9141414
70,exit,4650,1,550.115,108.31
16,exit,4693,1,550.1005025,95.4120603
12,entry,4697,1,350.0050251,92.64321608
56,entry,4747,1,350.02,105.22
37,exit,4772,1,550.0252525,105.2424242
78,entry,4777,1,350.0757576,122.3838384
89,entry,4779,1,350.0703518,133.7487437
10,entry,4788,1,350.02,70.675
69,exit,4813,1,550.03,115.615
59,exit,4856,1,550.080402,96.4321608
45,entry,4883,1,350.0808081,91.17676768
17,exit,4897,1,550.0049751,84.19402985
81,exit,4908,1,550.015,112.1
34,entry,4911,1,350.0502513,80.07035176
2,entry,4951,1,350.1155779,67.59798995
15,exit,4975,1,550.0151515,101.4393939
28,exit,5004,1,550.0995025,86.55721393
49,exit,5071,1,550.2211055,96.35175879
100,entry,5080,1,350.0959596,135.7727273
83,exit,5093,1,550.040201,110.3969849
1,entry,5133,1,350.0653266,63.53768844
7,exit,5165,1,550.36,87.655
27,exit,5194,1,550.065,98.945
82,exit,5266,1,550.035,114.325
26,exit,5285,1,550.0452261,99.57286432
24,exit,5343,1,550.11,90.63
96,exit,5425,1,550.105,110.31
60,exit,5443,1,550.0050251,100.6934673
6,exit,5484,1,550.0753769,89.13567839
ID,Event,Frame,Cell kind,Coordinates,
44,entry,1330,1,350.0555556,74.24747475
77,entry,1377,1,350.2562814,111.7738693
22,entry,1412,1,350.08,63.46
55,entry,1436,1,350.0954774,84.16080402
43,entry,1450,1,350.0353535,73.43939394
65,entry,1476,1,350.1005025,118.5427136
66,entry,1501,1,350.0603015,105.1959799
76,entry,1507,1,350.09,130.67
53,entry,1524,1,350.4090909,93.62626263
21,entry,1582,1,350.080402,64.3919598
54,entry,1582,1,350.055,85.67
75,entry,1602,1,350.015,117.57
99,entry,1639,1,350.1060606,133.1767677
33,entry,1668,1,350.1256281,74.44221106
42,entry,1713,1,350.1507538,86.28643216
64,entry,1720,1,350.080402,110.0703518
52,entry,1725,1,350.0050505,97.93434343
87,entry,1764,1,350.0253807,135.8984772
20,entry,1766,1,350.0612245,62.57142857
32,entry,1788,1,350.030303,73.28787879
74,entry,1827,1,350.0552764,121.4522613
31,entry,1836,1,350.2474747,86.78787879
41,entry,1913,1,350.0151515,101.6161616
19,entry,1946,1,350.1269036,68.29949239
50,entry,1993,1,350.0304569,90.81725888
30,entry,2033,1,350.1878173,80.09137056
73,entry,2043,1,350.0353535,108.5
86,entry,2072,1,350.0102041,119.755102
85,entry,2088,1,350.040404,130.0959596
11,entry,2097,1,350.0609137,65.6751269
51,entry,2169,1,350.0050761,97.07614213
97,entry,2233,1,350.0051282,136.2
28,entry,2297,1,350.0656566,85.40909091
72,entry,2347,1,350.0050761,123.6040609
29,entry,2353,1,350.0408163,74.92346939
39,entry,2358,1,350.0203046,101.6598985
9,entry,2390,1,350.0101523,62.89340102
63,entry,2422,1,350.0862944,113.3807107
40,entry,2536,1,350.0351759,90.44723618
96,entry,2551,1,350.0816327,135.25
49,entry,2616,1,350.0969388,99.53061224
7,entry,2621,1,350.0255102,70.72959184
62,entry,2634,1,350.035533,114.1269036
44,exit,2642,1,550.040201,93.14572864
77,exit,2653,1,550.120603,106.2613065
83,entry,2724,1,350.1262626,126.4343434
18,entry,2737,1,350.010101,80.49494949
53,exit,2745,1,550.0653266,100.3417085
60,entry,2769,1,350.0609137,105.2893401
65,exit,2784,1,550.0201005,113.1708543
55,exit,2789,1,550.1363636,86.2020202
43,exit,2867,1,550.035,102.34
98,entry,2883,1,350.0510204,137.2653061
61,entry,2902,1,350.0909091,112.3535354
17,entry,2910,1,350.0918367,64.51020408
38,entry,2914,1,350.1565657,86.51010101
22,exit,2915,1,550.055,87.655
76,exit,2919,1,550.1507538,119.6130653
48,entry,2942,1,350.0505051,97.67676768
66,exit,2962,1,550.0100503,98.4120603
75,exit,2999,1,550.07,111.73
71,entry,3041,1,350.1071429,117.3367347
21,exit,3058,1,550.095,88.035
84,entry,3061,1,350.035533,127.4416244
27,entry,3070,1,350.0812183,71.87309645
52,exit,3087,1,550.045,113.58
59,entry,3114,1,350.0408163,106.1632653
54,exit,3116,1,550.0895522,101.8905473
37,entry,3149,1,350.0253807,85.40609137
42,exit,3165,1,550.1515152,89.28787879
47,entry,3202,1,350.0904523,97.39698492
99,exit,3202,1,550.05,111.705
14,entry,3256,1,350.0959596,72.48989899
31,exit,3265,1,550.120603,99.72361809
33,exit,3275,1,550.07,87.385
93,entry,3275,1,350.020202,130.6767677
64,exit,3313,1,550.281407,110.2211055
36,entry,3342,1,350.284264,93.27411168
20,exit,3368,1,550.125,88.31
70,entry,3383,1,350.1675127,120.4263959
32,exit,3399,1,550.0502513,100.879397
41,exit,3427,1,550.0746269,116.7512438
69,entry,3449,1,350.0555556,110.5050505
50,exit,3464,1,550.0656566,92.76262626
16,entry,3474,1,350,71.89340102
74,exit,3488,1,550.0150754,109.2663317
95,entry,3488,1,350.0100503,136.8090452
57,entry,3527,1,350.0761421,99.09137056
35,entry,3544,1,350.071066,82.98984772
19,exit,3562,1,550.1959799,90.70351759
87,exit,3565,1,550.1407035,116.3015075
73,exit,3604,1,550.195,101.22
88,entry,3639,1,350.2562814,124.120603
56,entry,3653,1,350.0351759,110.5477387
85,exit,3670,1,550.2562814,113.0904523
51,exit,3694,1,550.1507538,92.51758794
10,entry,3710,1,350.1111111,62.73232323
45,entry,3711,1,350.0707071,88.26767677
30,exit,3773,1,550.17,91.93
86,exit,3779,1,550,110.6080402
82,entry,3780,1,350.0452261,134.678392
46,entry,3802,1,350.0150754,98.53768844
8,entry,3811,1,350.0505051,72.94444444
28,exit,3832,1,550.120603,83.05025126
13,entry,3870,1,350.020202,86.63636364
39,exit,3872,1,550.155,100.68
97,exit,3897,1,550.120603,111.0251256
11,exit,3938,1,550.05,84.42
40,exit,3981,1,550.0351759,96.62311558
91,entry,3995,1,350.030303,129.2979798
68,entry,4008,1,350.1055276,105.3919598
63,exit,4018,1,550.0251256,107.3768844
81,entry,4019,1,350.040201,116.5427136
25,entry,4078,1,350.1212121,81.96969697
29,exit,4078,1,550.125,85.105
72,exit,4104,1,550.02,109.83
26,entry,4125,1,350,93.51010101
49,exit,4145,1,550.1407035,96.53768844
92,entry,4147,1,350.0757576,133.8080808
7,exit,4206,1,550.21,87.33
6,entry,4222,1,350,63.32828283
62,exit,4224,1,550.1708543,110.1758794
60,exit,4262,1,550.1256281,99.33668342
15,entry,4284,1,350.020202,79.02020202
58,entry,4288,1,350.0151515,105.489899
96,exit,4343,1,550.0201005,107.1959799
90,entry,4344,1,350.0656566,120.7676768
18,exit,4377,1,550.2189055,94.71144279
89,entry,4440,1,350.1111111,135.7828283
23,entry,4447,1,350.040404,92.93939394
9,exit,4454,1,550.135,87.11
83,exit,4455,1,550.0201005,107.7236181
12,entry,4463,1,350.0406091,69.55837563
61,exit,4528,1,550.0552764,98.08040201
38,exit,4548,1,550.015,84.355
71,exit,4592,1,550.22,108.665
78,entry,4601,1,350.2160804,123.6281407
34,entry,4640,1,350.0854271,102.2562814
67,entry,4660,1,350.015,112.35
17,exit,4671,1,550.02,89.275
24,entry,4678,1,350.0150754,89.85929648
48,exit,4684,1,550.0547264,100.1641791
4,entry,4688,1,350.0201005,63.34673367
80,entry,4709,1,350.0251256,130.8341709
98,exit,4734,1,550.0502513,110.798995
1,entry,4749,1,350.0150754,80.03517588
37,exit,4794,1,550.0301508,91.99497487
84,exit,4831,1,550.05,114.48
5,entry,4879,1,350.1256281,74.02512563
47,exit,4888,1,550.1005025,86.38190955
59,exit,4912,1,550.0753769,105.8894472
94,entry,4933,1,350.080402,132.8592965
36,exit,4988,1,550.159204,97.05472637
93,exit,5001,1,550.0150754,115.4020101
27,exit,5016,1,550.215,84.415
3,entry,5084,1,350.24,63.945
70,exit,5101,1,550.04,107.95
35,exit,5108,1,550.03,96.125
100,entry,5136,1,350.1005025,136.6130653
69,exit,5199,1,550.055,110.175
14,exit,5200,1,550.1105528,88.3919598
57,exit,5295,1,550.241206,100.4020101
