ID,Event,Frame,Cell kind,Coordinates
55,entry,1332,1,350.17,85.78499999999998
66,entry,1358,1,350.2361809045227,123.95979899497493
44,entry,1430,1,350.2914572864322,76.04522613065328
77,entry,1454,1,350.0150753768844,126.5175879396985
54,entry,1459,1,350.00500000000017,85.05999999999996
33,entry,1489,1,350.2613065326632,63.88944723618092
65,entry,1503,1,350.09452736318417,114.85572139303486
88,entry,1524,1,350.03015075376896,136.99497487437188
64,entry,1616,1,350.18500000000006,110.40999999999994
43,entry,1627,1,350.1250000000001,79.28000000000004
87,entry,1640,1,350.03517587939695,128.40703517587937
76,entry,1691,1,350.0251256281409,117.76381909547739
22,entry,1696,1,350.0400000000002,67.77499999999999
53,entry,1707,1,350.29499999999996,90.73
63,entry,1721,1,350.0202020202022,104.74242424242426
42,entry,1789,1,350.04522613065325,84.66331658291452
99,entry,1814,1,350.03517587939683,137.25628140703515
75,entry,1819,1,350.1507537688441,113.87437185929652
11,entry,1820,1,350.1060606060606,63.21212121212119
98,entry,1830,1,350.0505050505051,126.2777777777778
41,entry,1844,1,350.2121212121215,76.34343434343442
74,entry,1925,1,350.05050505050514,102.21212121212122
73,entry,1948,1,350.0964467005076,116.71065989847713
52,entry,2039,1,350.0051020408164,95.30612244897961
32,entry,2041,1,350.26530612244903,79.70408163265306
97,entry,2049,1,350.0000000000003,133.8410256410256
21,entry,2061,1,350.0867346938776,68.24999999999997
72,entry,2064,1,350.04591836734727,108.54081632653063
86,entry,2167,1,350.1464646464646,123.6616161616162
51,entry,2170,1,350.065989847716,92.37563451776649
19,entry,2245,1,350.005076142132,78.78172588832491
9,entry,2253,1,350.02525252525265,65.7020202020202
62,entry,2274,1,350.02551020408174,111.18877551020411
50,entry,2286,1,350.13705583756365,99.62944162436546
60,entry,2384,1,350.03571428571445,116.73469387755102
20,entry,2418,1,350.0959595959595,64.26262626262624
40,entry,2427,1,350.01538461538473,85.86666666666663
39,entry,2454,1,350.03030303030306,98.19191919191915
85,entry,2455,1,350.0253807106598,129.06091370558383
61,entry,2557,1,350.01020408163254,110.85204081632652
31,entry,2568,1,350.0101522842641,76.62944162436548
66,exit,2626,1,550.1565656565655,110.56060606060618
28,entry,2652,1,350.03045685279193,93.2030456852792
55,exit,2682,1,550.0200000000001,95.85500000000003
59,entry,2702,1,350.0152284263963,104.40101522842644
83,entry,2706,1,350.0355329949238,122.64467005076146
77,exit,2721,1,550.0402010050254,114.84422110552762
18,entry,2732,1,350.06632653061246,72.81122448979589
44,exit,2774,1,550.09,88.44999999999997
30,entry,2802,1,350.1218274111674,85.28426395939083
54,exit,2814,1,550.0904522613059,99.0201005025125
65,exit,2826,1,550.0454545454544,112.38383838383837
33,exit,2831,1,550.1750000000003,77.55500000000004
70,entry,2837,1,350.0203045685281,114.00000000000001
84,entry,2860,1,350.02538071066,126.19289340101524
96,entry,2860,1,350.08585858585866,137.3939393939394
38,entry,2883,1,350.06091370558363,97.5786802030457
8,entry,2903,1,350.0710659898478,63.01015228426396
