ID,Event,Frame,Cell kind,Coordinates
44,entry,1848,1,350.0301507537691,63.63316582914572
43,entry,1955,1,350.0753768844224,71.31155778894477
88,entry,1967,1,350.0201005025126,136.02010050251252
11,entry,2063,1,350.22110552763826,67.86432160804019
33,entry,2110,1,350.1200000000002,80
10,entry,2175,1,350.06030150753753,68.62311557788945
55,entry,2301,1,350.0399999999999,71.78500000000001
32,entry,2448,1,350.03015075376874,66.78894472361807
53,entry,2496,1,350.16582914572894,78.64321608040201
85,entry,2553,1,350.04522613065336,136.4673366834171
31,entry,2593,1,350.01005025125625,78.54773869346741
65,entry,2690,1,350,120.76381909547742
86,entry,2744,1,350.06030150753764,132.69346733668337
41,entry,2774,1,350.3015075376882,73.9597989949749
77,entry,2809,1,350.0550000000001,122.21500000000002
42,entry,2865,1,350.06532663316585,82.48743718592969
9,entry,2903,1,350.06060606060606,62.92424242424241
99,entry,2904,1,350.00502512562815,132.07035175879398
74,entry,2976,1,350.01005025125625,118.14070351758788
40,entry,2981,1,350.09000000000015,72.79999999999998
18,entry,3049,1,350.0552763819099,86.20603015075376
76,entry,3123,1,350.0799999999998,134.455
66,entry,3153,1,350.03000000000003,115.19999999999997
73,entry,3238,1,350.035175879397,120.45226130653268
44,exit,3324,1,550.2549999999999,79.06999999999998
51,entry,3337,1,350.0101010101008,81.78787878787885
87,entry,3344,1,350.00000000000006,122.25125628140704
20,entry,3411,1,350.00500000000017,77.99000000000001
96,entry,3422,1,350.060301507538,136.17085427135675
21,entry,3430,1,350.1256281407034,63.14572864321609
11,exit,3462,1,550.0804020100502,97.38190954773872
29,entry,3569,1,350.0606060606059,67.8737373737374
83,entry,3614,1,350.01005025125653,125.25628140703525
30,entry,3690,1,350.1356783919598,65.83919597989947
72,entry,3714,1,350.07537688442227,136.21105527638187
88,exit,3743,1,550.1699999999997,102.20499999999997
50,entry,3887,1,350.05527638190955,83.76381909547739
75,entry,3900,1,350.180904522613,119.79899497487435
63,entry,3985,1,350.02010050251255,116.82914572864318
52,entry,4014,1,350.13499999999976,78.08000000000003
33,exit,4058,1,550.1859296482417,85.02010050251263
71,entry,4066,1,350.01005025125636,124.12060301507535
8,entry,4069,1,350.10552763819095,62.79899497487439
82,entry,4098,1,350.0600000000001,132.96999999999997
55,exit,4109,1,550.0199999999999,114.28999999999999
39,entry,4123,1,350.0150000000001,72.56500000000005
43,exit,4177,1,550.1708542713573,105.54773869346738
84,entry,4219,1,350.0201005025126,134.8090452261306
26,entry,4267,1,350.2149999999998,88.37000000000003
10,exit,4301,1,550.0201005025125,97.17085427135676
95,entry,4389,1,350.0454545454549,120.51515151515153
53,exit,4406,1,550.2010050251258,96.2814070351759
38,entry,4416,1,350.0603015075377,85.21608040201008
70,entry,4480,1,350.0100502512562,135.3266331658292
27,entry,4520,1,350.0750000000001,79.625
31,exit,4552,1,550.1099999999997,92.60499999999999
61,entry,4582,1,350.03015075376874,110.57286432160801
86,exit,4625,1,550.0100502512561,119.37688442211059
65,exit,4640,1,550.0505050505054,107.459595959596
32,exit,4732,1,550.1599999999997,80.21000000000001
6,entry,4758,1,350.1700000000001,64.96500000000002
28,entry,4760,1,350.03499999999985,77.03999999999999
60,entry,4777,1,350.1000000000002,121.51999999999997
37,entry,4797,1,350.0649999999999,95.14499999999998
85,exit,4801,1,550.0299999999997,101.04500000000002
41,exit,4880,1,550.0449999999997,89.97500000000004
97,entry,4881,1,350.0351758793969,131.96482412060297
42,exit,4937,1,550.0849999999998,112.585
48,entry,4979,1,350.04522613065325,80.33668341708542
74,exit,5063,1,550.0999999999991,98.29000000000003
15,entry,5074,1,350.1206030150754,64.1959798994975
99,exit,5085,1,550.1990049751241,121.22388059701494
67,entry,5088,1,350.0299999999999,122.06500000000003
77,exit,5142,1,550.1767676767677,99.52525252525254
25,entry,5158,1,350.10500000000025,76.81999999999998
40,exit,5234,1,550.085,92.755
66,exit,5258,1,550.0199004975124,115.28358208955227
24,entry,5293,1,350.06532663316597,94.36683417085429
92,entry,5318,1,350.0402010050252,135.88442211055278
18,exit,5339,1,550.1940298507459,91.547263681592
94,entry,5347,1,350.02512562814064,113.66834170854273
73,exit,5414,1,550.17,104.13000000000004
76,exit,5534,1,550.1407035175878,104.07035175879396
51,exit,5546,1,550.2211055276381,91.77386934673373
36,entry,5556,1,350.0100502512563,75.49246231155776
81,entry,5560,1,350.09547738693465,136.73869346733665
96,exit,5584,1,550.0749999999999,113.36499999999998
59,entry,5595,1,350.1000000000001,122.50500000000007
22,entry,5616,1,350.1262626262626,65.15656565656569
20,exit,5632,1,550.195,92.10999999999994
9,exit,5718,1,550.1194029850747,108.44776119402988
19,entry,5743,1,350.14999999999986,91.63499999999998
54,entry,5762,1,350.0100502512562,105.70351758793969
87,exit,5876,1,550.1507537688439,115.23115577889449
21,exit,5888,1,550.141414141414,101.72727272727269
50,exit,5960,1,550.0606060606057,84.55050505050507
58,entry,5961,1,350.05527638190944,105.72864321608039
5,entry,5986,1,350.03517587939723,64.12060301507533
56,entry,5992,1,350.04020100502527,119.88442211055273
83,exit,6009,1,550.034825870647,103.32338308457712
2,entry,6053,1,350.11055276381904,82.09045226130657
72,exit,6076,1,550.095,114.67999999999996
29,exit,6122,1,550.0251256281407,98.6733668341709
69,entry,6139,1,350.0858585858582,124.58585858585855
71,exit,6212,1,550.0703517587939,112.36683417085426
64,entry,6226,1,350.1313131313134,96.08585858585863
75,exit,6262,1,550.1500000000001,91.45
93,entry,6263,1,350.1356783919599,135.32663316582924
7,entry,6380,1,350.04522613065325,63.79396984924626
82,exit,6403,1,550.0849999999996,101.24999999999999
84,exit,6408,1,550.2089552238806,115.9502487562189
